time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.585245,-78.040895,328.2,100,0
1,0,1,0.0,0.0,0,42.585262,-78.040897,328.7,99,0
2,0,1,2.4,1.84,0,42.585278,-78.040899,329.2,98,0
3,0,1,4.74,1.84,0,42.585294,-78.040902,329.8,99,0
4,0,1,7.04,1.84,0,42.58531,-78.040906,330.4,98,0
5,0,1,9.27,1.82,0,42.585325,-78.04091,330.9,99,0
6,0,1,11.48,1.73,0,42.585339,-78.040915,331.4,99,0
7,0,1,13.67,1.71,1,42.585354,-78.040919,332.0,100,7
8,0,1,15.8,1.68,1,42.585368,-78.040923,332.5,100,2
9,0,1,17.75,1.59,1,42.585381,-78.040928,333.0,100,2
10,0,1,19.49,1.37,1,42.585395,-78.040932,333.5,101,2
11,0,1,21.25,1.19,1,42.585408,-78.040936,334.0,101,2
12,0,1,23.03,1.24,1,42.585421,-78.040939,334.4,102,1
13,0,1,24.82,1.34,1,42.585434,-78.040941,334.8,102,2
14,0,1,26.63,1.37,2,42.585448,-78.040943,335.3,104,2
15,0,1,28.48,1.4,2,42.585461,-78.040944,335.7,105,2
16,0,1,30.34,1.51,2,42.585474,-78.040944,336.0,105,2
17,0,1,32.19,1.5,2,42.585487,-78.040943,336.4,106,2
18,0,1,34.06,1.42,2,42.585501,-78.04094,336.7,107,2
19,0,1,35.95,1.43,2,42.585514,-78.040936,337.0,113,2
20,0,1,37.85,1.45,2,42.585528,-78.04093,337.2,109,2
21,0,1,39.74,1.44,3,42.585543,-78.040923,337.5,110,2
22,0,1,41.53,1.36,3,42.585557,-78.040914,337.6,109,2
23,0,1,43.31,1.21,3,42.585572,-78.040904,337.8,108,2
24,0,1,45.09,1.16,3,42.585585,-78.040895,338.0,109,2
25,0,1,46.87,1.19,3,42.585598,-78.040886,338.2,109,2
26,0,1,48.65,1.23,3,42.585609,-78.040879,338.3,111,2
27,0,1,50.43,1.22,3,42.585618,-78.040875,338.5,111,2
28,0,1,52.21,1.19,3,42.585625,-78.040874,338.7,111,2
29,0,1,53.99,1.19,3,42.585633,-78.040873,338.9,111,2
30,0,1,55.76,1.18,4,42.585647,-78.040868,339.2,113,1
31,0,1,57.54,1.19,4,42.585667,-78.040858,339.6,113,2
32,0,1,59.31,1.22,4,42.58569,-78.040846,340.0,114,2
33,0,1,61.09,1.24,4,42.58571,-78.040835,340.3,116,2
34,0,1,62.86,1.29,4,42.585725,-78.040826,340.6,115,2
35,0,1,64.63,1.33,4,42.585738,-78.040819,340.8,115,2
36,0,1,66.4,1.35,4,42.585748,-78.040812,340.9,115,1
37,0,1,68.17,1.38,4,42.585758,-78.040805,341.1,115,2
38,0,1,69.94,1.41,4,42.585767,-78.040798,341.2,115,2
39,0,1,71.71,1.43,5,42.585776,-78.040791,341.3,113,2
40,0,1,73.48,1.43,5,42.585786,-78.040783,341.4,113,1
41,0,1,75.24,1.43,5,42.585796,-78.040775,341.5,113,1
42,0,1,77.01,1.42,5,42.585806,-78.040767,341.6,114,2
43,0,1,78.77,1.43,5,42.585817,-78.040759,341.7,108,2
44,0,1,80.53,1.43,5,42.585829,-78.04075,341.9,107,2
45,0,1,82.29,1.42,5,42.585841,-78.040741,342.0,105,2
46,0,1,84.05,1.41,5,42.585853,-78.040733,342.1,104,2
47,0,1,85.8,1.4,5,42.585865,-78.040724,342.3,101,2
48,0,1,87.55,1.37,6,42.585877,-78.040716,342.4,100,2
49,0,1,89.31,1.35,6,42.585889,-78.040708,342.6,98,2
50,0,1,91.06,1.34,6,42.5859,-78.040701,342.7,99,1
51,0,1,91.32,1.33,6,42.585911,-78.040694,342.9,99,2
52,0,1,93.23,1.32,6,42.585921,-78.040687,343.0,100,2
53,0,1,95.13,1.31,6,42.58593,-78.040682,343.2,96,2
54,0,1,95.13,1.31,6,42.585939,-78.040677,343.3,98,1
55,0,1,95.31,1.31,6,42.585946,-78.040672,343.4,97,2
56,0,1,96.73,1.3,6,42.585953,-78.040669,343.6,95,2
57,0,1,97.75,1.29,6,42.58596,-78.040666,343.7,94,2
58,0,1,98.96,1.29,6,42.585966,-78.040664,343.8,93,1
59,0,1,99.05,1.28,6,42.585972,-78.040662,344.0,94,2
60,0,1,99.31,1.26,6,42.585979,-78.04066,344.1,95,2
61,0,1,100.3,1.24,6,42.585986,-78.040658,344.3,95,1
62,0,1,101.55,1.23,7,42.585994,-78.040655,344.5,94,2
63,0,1,102.68,1.22,7,42.586004,-78.040651,344.7,93,2
64,0,1,103.95,1.21,7,42.586016,-78.040645,344.9,93,2
65,0,1,105.59,1.21,7,42.586029,-78.040638,345.2,93,1
66,0,1,107.48,1.21,7,42.586043,-78.04063,345.4,92,2
67,0,1,109.36,1.2,7,42.586057,-78.040622,345.7,92,2
68,0,1,109.36,1.2,7,42.586071,-78.040614,346.0,93,1
69,0,1,109.36,1.2,7,42.586082,-78.040607,346.2,93,2
70,0,1,111.23,1.2,7,42.586092,-78.0406,346.4,93,2
71,0,1,113.11,1.2,7,42.5861,-78.040594,346.5,92,2
72,0,1,114.98,1.2,8,42.586107,-78.040588,346.7,92,1
73,0,1,114.98,1.2,8,42.586111,-78.040582,346.7,91,2
74,0,1,114.98,1.19,8,42.586115,-78.040575,346.7,93,2
75,0,1,116.85,1.19,8,42.586117,-78.040566,346.6,92,2
76,0,1,118.71,1.19,8,42.586119,-78.040556,346.5,92,1
77,0,1,118.71,1.19,8,42.586122,-78.040544,346.4,94,2
78,0,1,118.71,1.19,8,42.586126,-78.040531,346.3,92,2
79,0,1,120.4,1.18,8,42.586132,-78.040516,346.2,92,1
80,0,1,123.38,1.18,8,42.58614,-78.040499,346.2,92,2
81,0,1,125.39,1.18,8,42.58615,-78.040481,346.3,91,2
82,0,1,127.35,1.18,9,42.586162,-78.040462,346.4,90,2
83,0,1,129.16,1.18,9,42.586173,-78.040443,346.4,93,1
84,0,1,130.69,1.18,9,42.586184,-78.040424,346.5,92,2
85,0,1,132.11,1.18,9,42.586193,-78.040407,346.6,92,2
86,0,1,133.51,1.18,9,42.586201,-78.04039,346.6,91,2
87,0,1,135.25,1.19,9,42.586208,-78.040375,346.6,91,1
88,0,1,137.1,1.19,9,42.586214,-78.040361,346.7,92,2
89,0,1,138.96,1.19,9,42.586219,-78.040348,346.7,93,2
90,0,1,138.96,1.19,9,42.586224,-78.040335,346.7,93,3
91,0,1,138.96,1.19,9,42.586228,-78.040323,346.6,94,1
92,0,1,140.81,1.19,10,42.586232,-78.040312,346.6,92,2
93,0,1,142.01,1.19,10,42.586236,-78.040302,346.6,91,2
94,0,1,143.86,1.19,10,42.58624,-78.040292,346.6,92,1
95,0,1,145.71,1.19,10,42.586244,-78.040282,346.7,96,2
96,0,1,147.55,1.19,10,42.586248,-78.040273,346.7,98,2
97,0,1,149.4,1.19,10,42.586254,-78.040264,346.8,96,1
98,0,1,151.24,1.19,10,42.586259,-78.040256,346.9,96,2
99,0,1,151.24,1.19,10,42.586265,-78.040247,347.0,97,1
100,0,1,151.24,1.19,10,42.586272,-78.040239,347.2,97,2
101,0,1,153.08,1.19,11,42.58628,-78.04023,347.4,97,1
102,0,1,154.92,1.19,11,42.586288,-78.040222,347.6,96,2
103,0,1,156.75,1.18,11,42.586296,-78.040213,347.8,96,2
104,0,1,156.75,1.18,11,42.586306,-78.040204,348.1,95,2
105,0,1,156.75,1.18,11,42.586316,-78.040195,348.4,93,2
106,0,1,158.58,1.18,11,42.586327,-78.040185,348.7,93,1
107,0,1,160.41,1.18,11,42.586338,-78.040175,349.1,93,2
108,0,1,162.24,1.18,11,42.586349,-78.040165,349.4,92,1
109,0,1,162.24,1.18,11,42.58636,-78.040156,349.7,93,2
110,0,1,162.24,1.18,11,42.58637,-78.040147,350.1,96,1
111,0,1,164.06,1.18,11,42.586379,-78.04014,350.4,97,2
112,0,1,165.88,1.18,12,42.586386,-78.040134,350.6,96,2
113,0,1,167.71,1.18,12,42.586392,-78.040129,350.8,97,2
114,0,1,167.71,1.18,12,42.586396,-78.040125,350.9,97,1
115,0,1,167.71,1.19,12,42.586399,-78.040122,351.0,97,3
116,0,1,169.52,1.19,12,42.586402,-78.04012,351.1,98,2
117,0,1,171.34,1.18,12,42.586403,-78.040119,351.2,98,1
118,0,1,173.15,1.18,12,42.586404,-78.040118,351.2,98,3
119,0,1,173.15,1.18,12,42.586405,-78.040118,351.2,99,1
120,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,100,3
121,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,101,2
122,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,99,3
123,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,98,3
124,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,97,0
125,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
126,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,97,0
127,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
128,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,94,0
129,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
130,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
131,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,98,0
132,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
133,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,96,0
134,0,1,173.15,0.0,12,42.586405,-78.040118,351.2,95,0
135,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
136,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
137,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
138,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
139,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
140,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,92,0
141,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,92,0
142,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
143,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
144,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
145,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,92,0
146,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
147,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
148,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
149,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,96,0
150,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,98,0
151,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,97,0
152,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,95,0
153,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
154,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
155,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
156,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
157,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,92,0
158,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
159,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
160,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
161,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
162,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
163,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
164,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,96,0
165,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,95,0
166,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
167,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
168,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
169,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
170,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
171,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
172,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
173,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
174,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
175,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
176,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,94,0
177,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
178,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
179,0,1,173.15,0.0,13,42.586405,-78.040118,351.2,93,0
180,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,92,0
181,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,90,0
182,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,90,0
183,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,90,0
184,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,89,0
185,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,89,0
186,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,87,0
187,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,85,0
188,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,84,0
189,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,84,0
190,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,86,0
191,0,1,173.15,0.0,14,42.586405,-78.040118,351.2,86,0
192,0,1,173.15,0.0,14,42.586405,-78.040117,351.2,85,0
193,0,1,173.15,0.0,14,42.586405,-78.040116,351.2,86,0
194,0,1,173.15,0.0,14,42.586405,-78.040114,351.2,87,0
195,0,1,173.15,0.0,14,42.586405,-78.040112,351.2,88,0
196,0,1,173.15,0.0,14,42.586405,-78.040108,351.1,88,0
197,0,1,173.15,0.0,14,42.586405,-78.040104,351.1,88,0
198,0,1,173.15,0.0,14,42.586405,-78.040099,351.1,88,0
199,0,1,173.15,0.0,14,42.586406,-78.040093,351.0,89,0
200,0,1,173.15,0.0,14,42.586403,-78.040084,350.8,90,0
201,0,1,173.15,0.39,14,42.586391,-78.040076,350.2,89,0
202,0,1,174.91,0.85,14,42.58638,-78.04008,349.8,88,0
203,0,1,174.91,1.1,14,42.58637,-78.040084,349.4,89,0
204,0,1,174.91,1.22,14,42.58636,-78.040084,348.9,91,8
205,0,1,176.65,1.23,14,42.58635,-78.040077,348.4,90,2
206,0,1,178.41,1.1,14,42.586339,-78.040065,347.8,89,2
207,0,1,180.17,1.08,14,42.586329,-78.040049,347.2,89,2
208,0,1,181.93,1.07,15,42.586319,-78.040032,346.5,91,2
209,0,1,182.97,1.08,15,42.58631,-78.040015,345.9,91,2
210,0,1,184.69,1.09,15,42.586304,-78.039999,345.4,91,2
211,0,1,187.69,0.85,15,42.586298,-78.039984,344.7,89,2
212,0,1,190.14,0.74,15,42.586293,-78.039968,344.0,90,1
213,0,1,191.56,0.74,15,42.586288,-78.039951,343.2,91,2
214,0,1,193.14,0.74,15,42.586281,-78.039934,342.3,91,2
215,0,1,195.56,0.74,16,42.586275,-78.039918,341.6,91,2
216,0,1,197.18,0.74,16,42.586269,-78.039903,340.8,92,2
217,0,1,198.81,0.74,16,42.586263,-78.03989,340.1,91,2
218,0,1,198.81,0.74,16,42.586256,-78.039877,339.4,93,1
219,0,1,198.81,0.74,16,42.58625,-78.039864,338.7,93,3
220,0,1,200.47,0.74,16,42.586244,-78.03985,337.9,94,1
221,0,1,202.35,0.74,16,42.586238,-78.039834,337.1,97,2
222,0,1,204.01,0.74,16,42.586232,-78.039818,336.3,97,2
223,0,1,205.67,0.74,16,42.586226,-78.039802,335.5,95,2
224,0,1,207.33,0.75,16,42.586221,-78.039786,334.8,96,2
225,0,1,207.33,0.75,16,42.586217,-78.039773,334.2,96,2
226,0,1,207.33,0.76,16,42.586213,-78.039762,333.6,94,2
227,0,1,208.99,0.78,16,42.58621,-78.039754,333.2,95,2
228,0,1,211.77,0.8,17,42.586208,-78.039748,332.9,96,2
229,0,1,213.42,0.84,17,42.586206,-78.039744,332.7,96,3
230,0,1,215.08,0.87,17,42.586205,-78.039742,332.6,96,1
231,0,1,215.08,0.87,17,42.586205,-78.039741,332.6,95,1
232,0,1,215.08,0.87,17,42.586205,-78.039742,332.6,95,0
233,0,1,215.08,0.87,17,42.586205,-78.039742,332.6,92,2
234,0,1,215.08,0.0,17,42.586205,-78.039741,332.6,91,2
235,0,1,215.08,0.0,17,42.586204,-78.039739,332.4,92,2
236,0,1,215.08,0.0,17,42.586203,-78.039734,332.2,91,1
237,0,1,216.5,0.0,17,42.586202,-78.039729,332.0,93,3
238,0,1,217.88,0.03,17,42.5862,-78.039722,331.7,92,2
239,0,1,219.24,0.08,17,42.586198,-78.039714,331.3,93,2
240,0,1,219.24,0.15,17,42.586197,-78.039707,331.1,93,2
241,0,1,219.24,0.26,17,42.586196,-78.0397,330.8,94,2
242,0,1,220.58,0.39,17,42.586195,-78.039694,330.5,92,2
243,0,1,221.91,0.45,18,42.586196,-78.039687,330.4,89,2
244,0,1,223.2,0.54,18,42.586197,-78.03968,330.2,91,2
245,0,1,223.2,0.45,18,42.586199,-78.039672,330.0,90,1
246,0,1,223.2,0.42,18,42.586203,-78.039663,329.9,92,1
247,0,1,224.49,0.42,18,42.586207,-78.039653,329.8,94,1
248,0,1,225.85,0.42,18,42.586211,-78.039643,329.7,95,2
249,0,1,225.85,0.42,18,42.586216,-78.039634,329.6,100,2
250,0,1,225.85,0.42,18,42.586221,-78.039625,329.6,99,2
251,0,1,225.85,0.42,18,42.586226,-78.039618,329.6,101,2
252,0,1,226.41,0.42,18,42.58623,-78.039612,329.6,100,2
253,0,1,227.14,0.42,18,42.586235,-78.039607,329.7,100,1
254,0,1,227.58,0.42,18,42.58624,-78.039604,329.9,100,2
255,0,1,228.05,0.42,18,42.586245,-78.039601,330.1,101,2
256,0,1,228.48,0.42,18,42.586251,-78.0396,330.3,101,1
257,0,1,228.93,0.42,18,42.586258,-78.0396,330.7,102,1
258,0,1,229.4,0.42,18,42.586265,-78.0396,331.0,102,1
259,0,1,230.17,0.42,18,42.586272,-78.0396,331.4,101,2
260,0,1,231.56,0.42,18,42.586279,-78.039601,331.8,101,1
261,0,1,232.95,0.42,18,42.586286,-78.039601,332.1,101,2
262,0,1,232.95,0.42,18,42.586292,-78.039602,332.5,103,1
263,0,1,232.95,0.42,18,42.586298,-78.039601,332.7,101,2
264,0,1,232.95,0.42,18,42.586304,-78.039599,333.0,100,1
265,0,1,234.35,0.42,19,42.586312,-78.039596,333.3,100,2
266,0,1,235.07,0.42,19,42.586321,-78.039589,333.5,99,2
267,0,1,236.46,0.42,19,42.586332,-78.03958,333.8,99,1
268,0,1,237.85,0.42,19,42.586344,-78.039569,334.1,100,2
269,0,1,239.24,0.43,19,42.586357,-78.039556,334.4,100,1
270,0,1,239.24,0.43,19,42.586369,-78.039543,334.6,100,2
271,0,1,239.24,0.43,19,42.586379,-78.039529,334.7,100,2
272,0,1,240.63,0.43,19,42.586387,-78.039516,334.7,99,1
273,0,1,242.02,0.43,19,42.586393,-78.039504,334.7,101,2
274,0,1,245.42,0.43,19,42.586398,-78.039494,334.6,101,2
275,0,1,246.81,0.44,19,42.586401,-78.039485,334.5,101,1
276,0,1,248.2,0.44,20,42.586402,-78.039478,334.4,97,2
277,0,1,253.81,0.45,20,42.586404,-78.039472,334.3,95,2
278,0,1,255.19,0.45,20,42.586404,-78.039469,334.2,93,1
279,0,1,256.58,0.46,20,42.586405,-78.039468,334.2,94,2
280,0,1,258.25,0.47,20,42.586405,-78.039468,334.2,96,0
281,0,1,258.25,0.47,20,42.586406,-78.039468,334.3,97,0
282,0,1,258.25,0.0,20,42.586406,-78.039468,334.3,95,0
283,0,1,258.25,0.0,20,42.586406,-78.039467,334.2,94,0
284,0,1,258.25,0.0,20,42.586407,-78.039465,334.2,94,0
285,0,1,258.25,0.0,20,42.586409,-78.039462,334.3,94,0
286,0,1,259.68,0.12,20,42.586414,-78.039457,334.4,96,0
287,0,1,261.09,0.3,21,42.58642,-78.039453,334.6,92,0
288,0,1,262.51,0.43,21,42.586426,-78.039452,334.8,92,0
289,0,1,262.51,0.54,21,42.586431,-78.039455,335.2,94,0
290,0,1,262.51,0.55,21,42.586435,-78.039461,335.6,94,7
291,0,1,262.51,0.61,21,42.586438,-78.039469,336.0,94,2
292,0,1,263.06,0.69,21,42.58644,-78.03948,336.4,95,1
293,0,1,264.24,0.75,21,42.586441,-78.039492,336.8,96,2
294,0,1,265.43,0.88,21,42.586441,-78.039505,337.2,99,2
295,0,1,266.38,0.87,21,42.586441,-78.039519,337.6,99,2
296,0,1,267.54,0.97,21,42.58644,-78.039533,338.0,99,1
297,0,1,268.73,1.0,21,42.58644,-78.039547,338.4,99,2
298,0,1,270.01,1.0,21,42.58644,-78.039561,338.8,100,2
299,0,1,271.28,1.01,21,42.586441,-78.039573,339.2,100,1
300,0,1,272.46,1.02,21,42.586442,-78.039585,339.6,98,2
301,0,1,273.83,1.03,21,42.586446,-78.039595,340.1,97,2
302,0,1,275.21,1.04,21,42.586451,-78.039603,340.6,99,2
303,0,1,276.62,1.05,22,42.586458,-78.039608,341.1,99,1
304,0,1,277.92,1.05,22,42.586467,-78.03961,341.6,98,1
305,0,1,279.31,1.07,22,42.586477,-78.03961,342.1,96,2
306,0,1,280.69,1.07,22,42.586488,-78.039606,342.5,97,1
307,0,1,282.06,1.08,22,42.586498,-78.039599,342.8,99,2
308,0,1,282.99,1.07,22,42.586505,-78.039588,342.9,99,2
309,0,1,284.06,1.08,22,42.58651,-78.039573,342.7,99,1
310,0,1,285.73,1.08,22,42.586513,-78.039556,342.4,99,2
311,0,1,287.39,1.1,22,42.586517,-78.039536,342.0,96,2
312,0,1,287.39,1.11,22,42.586521,-78.039515,341.6,97,2
313,0,1,289.81,1.12,22,42.586529,-78.039494,341.5,97,2
314,0,1,292.0,1.13,23,42.586541,-78.039472,341.5,98,1
315,0,1,293.17,1.14,23,42.586555,-78.039452,341.6,101,2
316,0,1,294.83,1.15,23,42.586568,-78.039434,341.8,101,2
317,0,1,296.49,1.17,23,42.586578,-78.039417,341.9,102,0
318,0,1,296.49,1.21,23,42.586586,-78.039402,341.9,99,0
319,0,1,296.49,1.26,23,42.586593,-78.039389,341.9,99,0
320,0,1,298.16,1.31,23,42.5866,-78.039378,342.0,98,0
321,0,1,302.66,1.34,23,42.586606,-78.039369,342.1,100,0
322,0,1,304.33,1.36,23,42.586611,-78.039361,342.1,95,0
323,0,1,305.99,1.36,24,42.586616,-78.039354,342.2,95,0
324,0,1,306.82,1.36,24,42.586621,-78.039346,342.3,96,0
325,0,1,308.48,1.36,24,42.586625,-78.039339,342.3,96,0
326,0,1,310.13,1.36,24,42.586628,-78.039332,342.3,96,0
327,0,1,310.13,1.35,24,42.586632,-78.039326,342.3,96,0
328,0,1,311.9,1.35,24,42.586635,-78.03932,342.3,97,0
329,0,1,312.82,1.35,24,42.586639,-78.039314,342.4,98,0
330,0,1,313.32,1.34,24,42.586643,-78.039308,342.4,97,0
331,0,1,313.71,1.34,24,42.586647,-78.039302,342.5,94,0
332,0,1,314.2,1.33,24,42.586652,-78.039297,342.6,93,0
333,0,1,314.89,1.33,24,42.586657,-78.039293,342.8,93,0
334,0,1,315.56,1.32,24,42.586663,-78.039288,343.0,96,0
335,0,1,316.33,1.31,24,42.58667,-78.039284,343.2,97,0
336,0,1,317.05,1.29,24,42.586678,-78.039281,343.5,100,0
337,0,1,317.84,1.24,24,42.586687,-78.039277,343.8,100,0
338,0,1,318.86,1.17,25,42.586696,-78.039274,344.2,97,8
339,0,1,320.46,1.06,25,42.586706,-78.039271,344.5,97,2
340,0,1,320.46,0.97,25,42.586717,-78.039269,345.0,97,1
341,0,1,320.46,0.86,25,42.586728,-78.039267,345.4,95,2
342,0,1,322.07,0.76,25,42.58674,-78.039264,345.9,96,2
343,0,1,323.11,0.83,25,42.586751,-78.039261,346.3,97,1
344,0,1,324.71,0.9,25,42.586761,-78.039258,346.7,97,2
345,0,1,326.3,0.9,25,42.58677,-78.039254,347.1,97,2
346,0,1,326.91,0.9,25,42.586778,-78.03925,347.3,96,2
347,0,1,328.5,0.9,25,42.586785,-78.039245,347.5,95,2
348,0,1,330.1,0.9,25,42.586792,-78.039239,347.7,95,2
349,0,1,331.69,0.9,25,42.586798,-78.039234,347.9,96,1
350,0,1,331.69,0.9,25,42.586805,-78.039228,348.1,96,2
351,0,1,331.69,0.9,25,42.586812,-78.039222,348.3,96,2
352,0,1,333.28,0.9,25,42.586819,-78.039217,348.5,97,2
353,0,1,333.49,0.9,26,42.586826,-78.039211,348.7,97,2
354,0,1,335.08,0.9,26,42.586835,-78.039206,349.1,97,1
355,0,1,336.66,0.9,26,42.586845,-78.039201,349.5,97,2
356,0,1,337.0,0.9,26,42.586855,-78.039196,349.8,96,2
357,0,1,338.58,0.9,26,42.586867,-78.039192,350.3,97,2
358,0,1,340.16,0.9,26,42.586879,-78.039189,350.9,96,1
359,0,1,341.74,0.9,26,42.586891,-78.039186,351.4,97,2
360,0,1,343.31,0.9,26,42.586904,-78.039184,352.0,99,2
361,0,1,343.31,0.89,26,42.586917,-78.039182,352.6,102,2
362,0,1,343.31,0.89,26,42.586929,-78.039181,353.1,103,1
363,0,1,344.89,0.89,26,42.586941,-78.039181,353.7,103,2
364,0,1,346.46,0.89,26,42.586953,-78.039182,354.3,104,2
365,0,1,346.46,0.89,26,42.586964,-78.039183,354.9,102,1
366,0,1,346.46,0.9,26,42.586975,-78.039186,355.5,101,2
367,0,1,352.2,0.92,27,42.586984,-78.039189,355.9,101,1
368,0,1,353.77,0.94,27,42.586993,-78.039192,356.4,101,2
369,0,1,356.43,0.98,27,42.587001,-78.039196,356.9,98,1
370,0,1,360.01,1.03,27,42.587008,-78.039198,357.2,99,2
371,0,1,362.27,1.07,28,42.587015,-78.039201,357.6,100,2
372,0,1,364.3,1.1,28,42.587021,-78.039203,357.9,101,1
373,0,1,366.16,1.13,28,42.587026,-78.039205,358.2,102,2
374,0,1,367.36,1.16,28,42.587031,-78.039207,358.4,103,2
375,0,1,368.31,1.18,28,42.587036,-78.03921,358.7,104,1
376,0,1,369.88,1.2,28,42.587041,-78.039214,359.0,106,2
377,0,1,371.45,1.22,28,42.587046,-78.039219,359.3,106,1
378,0,1,371.45,1.23,28,42.587051,-78.039225,359.6,107,2
379,0,1,371.45,1.23,28,42.587055,-78.039231,359.9,107,2
380,0,1,373.01,1.22,28,42.58706,-78.039238,360.2,107,1
381,0,1,373.01,1.2,28,42.587064,-78.039245,360.5,111,2
382,0,1,373.01,1.18,28,42.587068,-78.039252,360.7,109,1
383,0,1,373.01,1.16,28,42.587072,-78.03926,361.0,109,2
384,0,1,373.01,1.14,28,42.587076,-78.039268,361.3,107,1
385,0,1,373.7,1.12,29,42.587079,-78.039276,361.5,108,1
386,0,1,374.26,1.11,29,42.587083,-78.039283,361.7,107,2
387,0,1,374.59,1.09,29,42.587085,-78.039291,361.9,110,2
388,0,1,375.23,1.07,29,42.587088,-78.039298,362.1,111,1
389,0,1,375.9,1.04,29,42.58709,-78.039305,362.3,111,2
390,0,1,376.63,1.0,29,42.587092,-78.039311,362.4,111,2
391,0,1,377.4,0.94,29,42.587094,-78.039317,362.6,112,1
392,0,1,377.95,0.93,29,42.587095,-78.039322,362.7,112,2
