time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.9544,-78.828841,197.3,102,0
1,0,1,0.0,0.0,0,42.954396,-78.828829,197.3,100,0
2,0,1,1.16,1.19,0,42.954391,-78.828818,197.3,100,0
3,0,1,2.27,1.18,0,42.954386,-78.828806,197.3,98,0
4,0,1,3.41,1.15,0,42.95438,-78.828794,197.3,99,0
5,0,1,4.68,1.16,0,42.954374,-78.828782,197.4,98,0
6,0,1,5.88,1.19,0,42.954368,-78.828769,197.4,99,9
7,0,1,7.07,1.09,0,42.954361,-78.828756,197.4,101,3
8,0,1,8.33,1.11,0,42.954353,-78.828742,197.4,102,3
9,0,1,9.64,1.22,0,42.954345,-78.828728,197.5,103,2
10,0,1,10.99,1.32,0,42.954337,-78.828714,197.5,104,3
11,0,1,12.34,1.33,0,42.954329,-78.828699,197.5,108,3
12,0,1,13.75,1.38,0,42.95432,-78.828683,197.6,108,2
13,0,1,15.18,1.49,0,42.954311,-78.828667,197.6,109,3
14,0,1,16.65,1.46,1,42.954301,-78.82865,197.6,111,3
15,0,1,18.19,1.5,1,42.954292,-78.828632,197.6,109,3
16,0,1,19.79,1.63,1,42.954282,-78.828614,197.7,111,2
17,0,1,21.47,1.78,1,42.954273,-78.828595,197.7,112,3
18,0,1,23.24,1.94,1,42.954263,-78.828575,197.7,113,2
19,0,1,25.07,2.04,1,42.954253,-78.828554,197.8,114,3
20,0,1,26.94,2.08,1,42.954243,-78.828533,197.8,115,3
21,0,1,28.84,2.02,1,42.954233,-78.82851,197.8,118,3
22,0,1,30.75,1.99,2,42.954223,-78.828487,197.9,118,2
23,0,1,32.66,1.96,2,42.954213,-78.828463,197.9,120,3
24,0,1,34.57,1.97,2,42.954202,-78.828439,197.9,122,3
25,0,1,36.48,2.02,2,42.954191,-78.828414,197.9,122,2
26,0,1,38.39,2.08,2,42.954179,-78.82839,198.0,123,3
27,0,1,40.3,2.14,2,42.954166,-78.828366,198.0,127,3
28,0,1,42.22,2.21,2,42.954151,-78.828343,198.0,128,2
29,0,1,44.13,2.27,3,42.954136,-78.82832,198.0,127,3
30,0,1,46.05,2.32,3,42.954122,-78.828298,198.0,129,3
31,0,1,47.97,2.38,3,42.954109,-78.828276,198.0,128,3
32,0,1,49.89,2.41,3,42.954098,-78.828253,198.0,131,2
33,0,1,51.81,2.42,3,42.954089,-78.828231,198.1,134,3
34,0,1,53.73,2.42,3,42.95408,-78.828208,198.1,139,3
35,0,1,55.66,2.42,3,42.954071,-78.828184,198.1,143,3
36,0,1,57.58,2.42,4,42.954061,-78.82816,198.2,145,2
37,0,1,59.51,2.39,4,42.954051,-78.828136,198.2,148,3
38,0,1,61.44,2.35,4,42.95404,-78.828111,198.3,147,3
39,0,1,63.37,2.32,4,42.954029,-78.828087,198.3,147,2
40,0,1,65.3,2.31,4,42.954018,-78.828064,198.3,147,3
41,0,1,67.23,2.3,4,42.954006,-78.828041,198.4,146,3
42,0,1,69.16,2.3,4,42.953994,-78.82802,198.4,147,3
43,0,1,71.09,2.3,5,42.953981,-78.827999,198.4,149,2
44,0,1,73.02,2.29,5,42.953969,-78.827978,198.5,152,3
45,0,1,74.95,2.27,5,42.953958,-78.827958,198.5,151,3
46,0,1,76.89,2.25,5,42.953947,-78.827937,198.5,152,2
47,0,1,78.82,2.22,5,42.953937,-78.827917,198.6,153,3
48,0,1,80.75,2.19,5,42.953928,-78.827895,198.6,153,3
49,0,1,82.69,2.16,5,42.95392,-78.827873,198.7,152,3
50,0,1,84.62,2.14,6,42.953912,-78.82785,198.7,153,3
51,0,1,97.8,2.12,6,42.953905,-78.827827,198.8,152,2
52,0,1,99.95,2.1,6,42.953898,-78.827803,198.8,150,3
53,0,1,102.14,2.1,6,42.95389,-78.827778,198.9,152,3
54,0,1,104.3,2.09,7,42.953882,-78.827752,199.0,154,3
55,0,1,106.52,2.09,7,42.953873,-78.827726,199.0,155,2
56,0,1,106.52,2.09,7,42.953864,-78.827699,199.1,155,3
57,0,1,106.52,2.09,7,42.953854,-78.827671,199.1,156,3
58,0,1,108.7,2.09,7,42.953844,-78.827643,199.2,156,2
59,0,1,111.02,2.09,7,42.953834,-78.827615,199.3,156,3
60,0,1,113.48,2.09,7,42.953823,-78.827586,199.3,156,3
61,0,1,113.48,2.09,7,42.953812,-78.827558,199.4,159,3
62,0,1,113.48,2.1,7,42.953801,-78.827529,199.5,158,2
63,0,1,115.93,2.1,8,42.953789,-78.827501,199.5,160,3
64,0,1,122.78,2.11,8,42.953777,-78.827473,199.5,162,3
65,0,1,125.21,2.11,8,42.953766,-78.827445,199.5,161,3
66,0,1,127.75,2.11,9,42.953754,-78.827418,199.5,161,2
67,0,1,130.09,2.12,9,42.953742,-78.827391,199.4,162,3
68,0,1,132.3,2.13,9,42.95373,-78.827366,199.4,161,3
69,0,1,132.3,2.13,9,42.953718,-78.82734,199.4,161,3
70,0,1,132.3,2.14,9,42.953706,-78.827316,199.4,162,2
71,0,1,134.34,2.14,9,42.953694,-78.827292,199.4,164,3
72,0,1,136.46,2.15,9,42.953682,-78.827268,199.3,164,3
73,0,1,138.71,2.15,10,42.95367,-78.827245,199.3,165,3
74,0,1,144.39,2.15,10,42.953658,-78.827221,199.3,166,2
75,0,1,146.49,2.15,10,42.953646,-78.827198,199.3,165,3
76,0,1,148.68,2.16,10,42.953634,-78.827175,199.3,166,2
77,0,1,155.47,2.16,11,42.953622,-78.827152,199.3,166,3
78,0,1,157.67,2.16,11,42.95361,-78.827129,199.3,166,3
79,0,1,159.74,2.16,11,42.953598,-78.827105,199.3,163,3
80,0,1,163.84,2.16,11,42.953585,-78.827081,199.3,162,2
81,0,1,166.17,2.16,12,42.953573,-78.827057,199.4,162,3
82,0,1,168.26,2.16,12,42.95356,-78.827033,199.4,162,3
83,0,1,171.84,2.16,12,42.953548,-78.827008,199.4,163,2
84,0,1,174.12,2.16,12,42.953535,-78.826983,199.4,163,3
85,0,1,176.33,2.16,12,42.953523,-78.826957,199.4,163,3
86,0,1,178.23,2.16,13,42.953511,-78.826932,199.5,164,3
87,0,1,179.01,2.17,13,42.953498,-78.826906,199.5,164,2
88,0,1,181.01,2.17,13,42.953487,-78.826881,199.5,163,3
89,0,1,183.06,2.17,13,42.953475,-78.826856,199.5,163,3
90,0,1,187.26,2.17,13,42.953463,-78.82683,199.6,162,3
91,0,1,189.77,2.17,13,42.953452,-78.826805,199.6,163,2
92,0,1,192.37,2.17,14,42.953442,-78.82678,199.7,162,3
93,0,1,194.68,2.17,14,42.953432,-78.826755,199.7,162,3
94,0,1,196.95,2.17,14,42.953422,-78.826731,199.7,162,2
95,0,1,199.13,2.17,14,42.953412,-78.826706,199.8,163,3
96,0,1,202.58,2.17,15,42.953403,-78.826682,199.8,163,3
97,0,1,204.48,2.17,15,42.953395,-78.826659,199.9,163,3
98,0,1,206.11,2.17,15,42.953386,-78.826635,199.9,163,2
99,0,1,207.71,2.17,15,42.953378,-78.826612,200.0,162,3
100,0,1,209.29,2.17,15,42.95337,-78.826589,200.0,164,3
101,0,1,210.02,2.17,15,42.953362,-78.826566,200.1,163,2
102,0,1,211.84,2.17,15,42.953354,-78.826543,200.1,160,3
103,0,1,213.7,2.17,15,42.953347,-78.826521,200.1,158,3
104,0,1,217.99,2.16,16,42.953338,-78.826498,200.2,158,2
105,0,1,219.97,2.16,16,42.95333,-78.826475,200.2,160,3
106,0,1,222.01,2.16,16,42.953321,-78.826453,200.3,159,3
107,0,1,224.74,2.16,16,42.953312,-78.82643,200.4,158,2
108,0,1,226.73,2.16,16,42.953302,-78.826407,200.4,157,3
109,0,1,228.98,2.16,16,42.953292,-78.826384,200.5,156,3
110,0,1,231.79,2.16,17,42.953281,-78.826361,200.6,155,2
111,0,1,234.02,2.16,17,42.953271,-78.826339,200.6,155,3
112,0,1,236.08,2.16,17,42.95326,-78.826316,200.7,155,3
113,0,1,238.78,2.16,17,42.953249,-78.826293,200.8,156,3
114,0,1,240.67,2.16,17,42.953239,-78.826271,200.8,155,2
115,0,1,242.65,2.16,18,42.953228,-78.826249,200.9,155,3
116,0,1,244.87,2.16,18,42.953218,-78.826227,200.9,155,3
117,0,1,246.74,2.16,18,42.953209,-78.826206,201.0,152,2
118,0,1,248.46,2.16,18,42.953199,-78.826184,201.1,152,3
119,0,1,250.86,2.16,18,42.953191,-78.826164,201.1,152,3
120,0,1,252.71,2.16,18,42.953183,-78.826143,201.2,151,2
121,0,1,254.38,2.16,18,42.953176,-78.826123,201.2,152,3
122,0,1,256.7,2.16,19,42.95317,-78.826104,201.3,154,3
123,0,1,258.29,2.16,19,42.953164,-78.826084,201.3,153,2
124,0,1,260.08,2.16,19,42.953157,-78.826065,201.4,153,3
125,0,1,262.18,2.16,19,42.953151,-78.826045,201.4,154,3
126,0,1,263.8,2.16,19,42.953143,-78.826025,201.5,155,2
127,0,1,265.35,2.15,19,42.953135,-78.826005,201.5,155,3
128,0,1,267.78,2.15,19,42.953126,-78.825983,201.6,155,3
129,0,1,269.51,2.15,20,42.953116,-78.825962,201.6,154,2
130,0,1,271.45,2.15,20,42.953105,-78.825939,201.7,154,3
131,0,1,273.9,2.15,20,42.953094,-78.825917,201.8,152,3
132,0,1,275.9,2.15,20,42.953083,-78.825894,201.8,153,2
133,0,1,277.99,2.15,20,42.953072,-78.825871,201.9,151,3
134,0,1,280.23,2.15,20,42.953061,-78.825847,202.0,153,3
135,0,1,282.21,2.15,21,42.953051,-78.825824,202.1,155,3
136,0,1,284.15,2.15,21,42.953042,-78.825801,202.2,155,2
137,0,1,286.84,2.15,21,42.953032,-78.825778,202.3,156,3
138,0,1,288.93,2.15,21,42.953023,-78.825756,202.5,155,3
139,0,1,291.07,2.15,21,42.953014,-78.825733,202.6,155,2
140,0,1,293.2,2.15,21,42.953006,-78.825711,202.7,156,3
141,0,1,295.23,2.15,22,42.952997,-78.825689,202.8,153,2
142,0,1,297.21,2.15,22,42.952988,-78.825667,203.0,154,3
143,0,1,299.79,2.15,22,42.952979,-78.825646,203.1,152,3
144,0,1,301.62,2.15,22,42.95297,-78.825626,203.2,151,2
145,0,1,303.53,2.15,22,42.95296,-78.825606,203.3,150,3
146,0,1,305.8,2.15,22,42.952951,-78.825586,203.4,150,2
147,0,1,307.56,2.15,23,42.952941,-78.825568,203.5,151,3
148,0,1,309.28,2.15,23,42.95293,-78.825549,203.7,153,3
149,0,1,311.17,2.15,23,42.952919,-78.825532,203.8,153,2
150,0,1,312.76,2.15,23,42.952908,-78.825514,203.9,154,3
151,0,1,314.45,2.15,23,42.952897,-78.825497,204.0,154,2
152,0,1,316.97,2.14,23,42.952886,-78.82548,204.1,153,3
153,0,1,318.96,2.14,23,42.952875,-78.825463,204.2,153,3
154,0,1,320.87,2.14,23,42.952864,-78.825446,204.3,152,2
155,0,1,322.68,2.14,24,42.952853,-78.825428,204.4,153,3
156,0,1,324.37,2.14,24,42.952843,-78.825411,204.5,151,3
157,0,1,326.02,2.14,24,42.952832,-78.825393,204.6,151,2
158,0,1,328.64,2.14,24,42.952822,-78.825374,204.7,152,3
159,0,1,330.17,2.14,24,42.952813,-78.825355,204.8,152,2
160,0,1,331.84,2.14,24,42.952804,-78.825335,204.9,153,3
161,0,1,333.88,2.14,24,42.952796,-78.825314,205.0,153,3
162,0,1,335.37,2.13,24,42.952787,-78.825294,205.1,152,2
163,0,1,337.0,2.13,25,42.95278,-78.825273,205.2,152,3
164,0,1,339.19,2.13,25,42.952772,-78.825252,205.3,152,2
165,0,1,341.06,2.13,25,42.952764,-78.825231,205.4,152,3
166,0,1,342.84,2.12,25,42.952757,-78.82521,205.5,151,3
167,0,1,344.47,2.11,25,42.952749,-78.825191,205.6,151,2
168,0,1,346.19,2.1,25,42.952742,-78.825171,205.7,150,3
169,0,1,347.64,2.07,25,42.952734,-78.825153,205.8,149,3
170,0,1,350.57,2.02,26,42.952727,-78.825134,205.9,149,2
171,0,1,352.0,2.02,26,42.952719,-78.825116,206.0,152,3
172,0,1,353.36,2.02,26,42.952711,-78.825098,206.1,151,3
173,0,1,354.98,2.02,26,42.952704,-78.825081,206.2,152,2
174,0,1,356.78,2.02,26,42.952696,-78.825063,206.3,152,3
175,0,1,357.36,2.02,26,42.952688,-78.825045,206.4,152,3
176,0,1,358.8,2.02,26,42.95268,-78.825027,206.5,153,2
177,0,1,360.24,2.02,26,42.952672,-78.82501,206.5,152,3
178,0,1,361.65,2.01,26,42.952664,-78.824991,206.6,152,3
179,0,1,365.41,2.01,26,42.952655,-78.824973,206.7,152,2
180,0,1,367.2,2.01,27,42.952647,-78.824954,206.7,154,3
181,0,1,369.24,2.01,27,42.952637,-78.824935,206.7,158,3
182,0,1,372.26,2.01,27,42.952628,-78.824916,206.8,159,2
183,0,1,374.21,2.01,27,42.952618,-78.824897,206.8,157,3
184,0,1,376.35,2.01,27,42.952608,-78.824879,206.9,158,2
185,0,1,378.94,2.01,28,42.952599,-78.824861,206.9,158,3
186,0,1,380.76,2.01,28,42.952589,-78.824845,207.0,158,3
187,0,1,382.42,2.01,28,42.95258,-78.82483,207.0,158,2
188,0,1,385.25,2.01,28,42.95257,-78.824816,207.0,158,3
189,0,1,386.71,2.01,28,42.95256,-78.824805,207.1,158,3
190,0,1,388.39,2.01,28,42.952549,-78.824795,207.1,158,2
191,0,1,390.53,2.01,28,42.952536,-78.824786,207.2,157,3
192,0,1,392.24,2.01,28,42.952522,-78.82478,207.2,156,3
193,0,1,394.46,2.0,29,42.952504,-78.824775,207.3,157,2
194,0,1,396.37,2.0,29,42.952484,-78.824773,207.2,157,3
195,0,1,398.82,2.01,29,42.952462,-78.824772,207.2,157,3
196,0,1,401.28,2.01,29,42.952438,-78.824772,207.1,157,2
197,0,1,403.64,2.01,29,42.952413,-78.824773,207.1,157,3
198,0,1,410.43,2.01,30,42.952388,-78.824775,207.0,156,3
199,0,1,413.93,2.01,30,42.952363,-78.824777,207.0,155,2
200,0,1,417.04,2.01,30,42.952339,-78.824779,206.9,155,3
201,0,1,420.12,2.02,31,42.952316,-78.824781,206.9,155,3
202,0,1,422.84,2.02,31,42.952294,-78.824784,206.8,157,2
203,0,1,425.19,2.02,31,42.952274,-78.824787,206.8,158,3
204,0,1,427.32,2.03,31,42.952254,-78.824793,206.7,158,3
205,0,1,429.43,2.04,31,42.952236,-78.8248,206.7,157,2
206,0,1,431.42,2.05,32,42.952219,-78.824809,206.6,156,3
207,0,1,433.31,2.06,32,42.952203,-78.824821,206.6,158,3
208,0,1,435.0,2.04,32,42.952188,-78.824834,206.5,159,2
209,0,1,436.82,2.04,32,42.952173,-78.824849,206.5,159,3
210,0,1,438.73,2.04,32,42.952159,-78.824864,206.4,160,3
211,0,1,440.83,2.04,32,42.952144,-78.824879,206.4,161,2
212,0,1,443.02,2.05,32,42.952129,-78.824893,206.3,160,2
213,0,1,445.53,2.05,33,42.952113,-78.824905,206.2,161,3
214,0,1,447.86,2.05,33,42.952097,-78.824916,206.2,161,2
215,0,1,449.84,2.05,33,42.95208,-78.824927,206.1,159,3
216,0,1,451.38,2.05,33,42.952064,-78.824938,206.1,158,3
217,0,1,453.03,2.05,33,42.952049,-78.824949,206.0,157,2
218,0,1,454.83,2.06,33,42.952035,-78.824961,206.0,156,3
219,0,1,456.51,2.06,33,42.952023,-78.824975,205.9,157,3
220,0,1,457.99,2.06,34,42.952012,-78.824991,205.8,158,2
221,0,1,459.65,2.07,34,42.952002,-78.825009,205.8,158,3
222,0,1,462.07,2.06,34,42.951991,-78.825029,205.7,160,3
223,0,1,464.48,2.06,34,42.951978,-78.82505,205.6,159,3
224,0,1,466.86,2.06,34,42.951961,-78.825072,205.5,160,2
225,0,1,469.09,2.06,34,42.951942,-78.825094,205.4,160,3
226,0,1,471.51,2.06,35,42.951922,-78.825115,205.3,159,3
227,0,1,474.01,2.06,35,42.951904,-78.825136,205.2,160,2
228,0,1,474.01,2.06,35,42.951887,-78.825156,205.1,160,3
229,0,1,474.01,2.06,35,42.951871,-78.825175,205.0,160,3
230,0,1,476.44,2.06,35,42.951855,-78.825194,204.9,159,2
231,0,1,479.64,2.06,35,42.951841,-78.825211,204.9,157,3
232,0,1,482.06,2.06,36,42.951827,-78.825228,204.8,158,3
233,0,1,484.2,2.06,36,42.951813,-78.825244,204.7,157,2
234,0,1,487.14,2.06,36,42.9518,-78.82526,204.6,154,3
235,0,1,489.03,2.05,36,42.951787,-78.825274,204.6,154,3
236,0,1,490.96,2.05,36,42.951775,-78.825288,204.5,153,2
237,0,1,492.91,2.05,36,42.951762,-78.825302,204.5,153,3
238,0,1,494.46,2.05,36,42.951749,-78.825314,204.4,151,2
239,0,1,496.08,2.05,37,42.951736,-78.825327,204.3,151,3
240,0,1,498.11,2.04,37,42.951722,-78.825338,204.3,151,3
241,0,1,500.24,2.04,37,42.951708,-78.825349,204.2,151,2
242,0,1,502.45,2.04,37,42.951694,-78.82536,204.2,152,3
243,0,1,503.49,2.04,37,42.951679,-78.825371,204.1,151,2
244,0,1,505.62,2.04,37,42.951664,-78.825382,204.1,150,3
245,0,1,507.42,2.04,37,42.95165,-78.825394,204.1,149,3
246,0,1,509.25,2.04,38,42.951635,-78.825406,204.0,149,2
247,0,1,511.04,2.03,38,42.95162,-78.825419,204.0,147,3
248,0,1,511.04,2.03,38,42.951605,-78.825433,204.0,147,3
249,0,1,511.04,2.03,38,42.951591,-78.825448,204.0,147,2
250,0,1,512.92,2.03,38,42.951576,-78.825464,203.9,147,3
251,0,1,514.51,2.03,38,42.951561,-78.82548,203.9,147,3
252,0,1,518.35,2.03,38,42.951546,-78.825497,203.9,147,2
253,0,1,520.47,2.03,38,42.95153,-78.825516,203.8,147,3
254,0,1,522.5,2.03,39,42.951515,-78.825535,203.8,147,3
255,0,1,524.77,2.03,39,42.951499,-78.825554,203.7,148,3
256,0,1,527.13,2.03,39,42.951483,-78.825574,203.7,147,2
257,0,1,529.61,2.03,39,42.951467,-78.825595,203.6,148,3
258,0,1,532.04,2.03,39,42.951451,-78.825616,203.6,148,2
259,0,1,536.98,2.03,40,42.951435,-78.825637,203.5,148,3
260,0,1,539.18,2.03,40,42.951419,-78.825658,203.5,147,3
261,0,1,541.39,2.03,40,42.951403,-78.825679,203.4,148,3
262,0,1,545.08,2.04,40,42.951388,-78.8257,203.4,146,2
263,0,1,547.43,2.04,41,42.951372,-78.825721,203.3,145,3
264,0,1,549.7,2.04,41,42.951357,-78.825742,203.3,146,3
265,0,1,552.2,2.04,41,42.951343,-78.825762,203.2,146,2
266,0,1,554.29,2.04,41,42.951328,-78.825782,203.1,145,3
267,0,1,556.33,2.04,41,42.951314,-78.825801,203.1,146,2
268,0,1,558.77,2.04,42,42.9513,-78.82582,203.0,147,3
269,0,1,560.99,2.04,42,42.951287,-78.825838,203.0,148,3
270,0,1,562.98,2.04,42,42.951274,-78.825856,203.0,148,2
271,0,1,565.06,2.04,42,42.951261,-78.825874,203.0,148,3
272,0,1,567.1,2.04,42,42.951248,-78.825891,203.0,148,3
273,0,1,569.12,2.04,42,42.951236,-78.825908,203.0,148,2
274,0,1,571.31,2.04,43,42.951223,-78.825925,202.9,148,3
275,0,1,573.12,2.04,43,42.951211,-78.825942,202.9,147,3
276,0,1,575.02,2.04,43,42.951199,-78.825959,202.9,148,2
277,0,1,577.77,2.04,43,42.951187,-78.825976,202.9,150,3
278,0,1,579.96,2.04,43,42.951174,-78.825993,202.9,149,3
279,0,1,581.91,2.04,43,42.951162,-78.82601,202.9,149,2
280,0,1,583.71,2.04,43,42.95115,-78.826027,202.9,150,3
281,0,1,585.32,2.04,44,42.951138,-78.826044,202.8,151,3
282,0,1,587.11,2.04,44,42.951125,-78.826061,202.8,152,2
283,0,1,589.41,2.04,44,42.951113,-78.826078,202.8,152,3
284,0,1,591.46,2.04,44,42.9511,-78.826095,202.8,152,3
285,0,1,593.49,2.04,44,42.951087,-78.826112,202.8,153,2
286,0,1,595.46,2.04,44,42.951073,-78.826128,202.7,152,3
287,0,1,597.35,2.04,44,42.951059,-78.826144,202.7,152,3
288,0,1,599.32,2.04,45,42.951045,-78.82616,202.7,152,2
289,0,1,601.55,2.04,45,42.95103,-78.826175,202.7,153,3
290,0,1,603.56,2.04,45,42.951015,-78.826189,202.7,154,2
291,0,1,605.81,2.04,45,42.950999,-78.826203,202.6,155,3
292,0,1,607.7,2.04,45,42.950983,-78.826217,202.6,154,3
293,0,1,610.11,2.04,45,42.950966,-78.826229,202.6,155,3
294,0,1,612.51,2.04,46,42.950948,-78.826242,202.6,156,2
295,0,1,614.56,2.04,46,42.95093,-78.826254,202.6,157,3
296,0,1,617.15,2.04,46,42.950912,-78.826267,202.5,157,3
297,0,1,619.6,2.04,46,42.950894,-78.82628,202.5,157,2
298,0,1,621.23,2.04,46,42.950875,-78.826294,202.5,156,3
299,0,1,623.51,2.04,47,42.950858,-78.82631,202.4,156,3
300,0,1,625.74,2.04,47,42.95084,-78.826327,202.4,156,3
301,0,1,627.64,2.04,47,42.950823,-78.826346,202.4,156,1
302,0,1,630.06,2.04,47,42.950806,-78.826365,202.4,156,4
303,0,1,632.57,2.04,47,42.95079,-78.826385,202.4,158,2
304,0,1,634.6,2.04,47,42.950774,-78.826406,202.5,159,3
305,0,1,637.03,2.04,48,42.950758,-78.826426,202.5,158,3
306,0,1,639.44,2.05,48,42.950743,-78.826446,202.5,158,3
307,0,1,642.08,2.05,48,42.950728,-78.826465,202.5,156,3
308,0,1,644.2,2.05,48,42.950713,-78.826484,202.5,156,2
309,0,1,646.28,2.05,48,42.950698,-78.826502,202.5,157,3
310,0,1,649.26,2.05,49,42.950684,-78.826519,202.5,159,3
311,0,1,651.33,2.05,49,42.95067,-78.826536,202.5,158,3
312,0,1,653.39,2.05,49,42.950657,-78.826552,202.6,156,2
313,0,1,655.08,2.05,49,42.950644,-78.826567,202.6,156,3
314,0,1,657.05,2.05,49,42.950631,-78.826582,202.6,157,3
315,0,1,659.2,2.05,49,42.950618,-78.826596,202.6,157,3
316,0,1,660.6,2.05,49,42.950605,-78.82661,202.6,157,2
317,0,1,662.5,2.05,50,42.950591,-78.826623,202.6,155,3
318,0,1,664.65,2.05,50,42.950576,-78.826636,202.7,154,3
319,0,1,666.42,2.05,50,42.950561,-78.826649,202.7,154,2
320,0,1,668.88,2.05,50,42.950544,-78.826662,202.7,154,3
321,0,1,671.37,2.05,50,42.950527,-78.826675,202.7,155,3
322,0,1,673.03,2.05,50,42.950509,-78.826687,202.7,154,3
323,0,1,675.21,2.05,51,42.950491,-78.8267,202.8,153,2
324,0,1,677.37,2.05,51,42.950472,-78.826712,202.8,153,3
325,0,1,680.03,2.05,51,42.950453,-78.826725,202.8,154,3
326,0,1,682.34,2.05,51,42.950434,-78.826738,202.8,155,2
327,0,1,684.86,2.05,51,42.950415,-78.826751,202.9,157,3
328,0,1,687.01,2.05,52,42.950396,-78.826765,202.9,157,3
329,0,1,689.26,2.05,52,42.950377,-78.826779,202.9,159,3
330,0,1,691.63,2.05,52,42.950359,-78.826793,202.9,161,2
331,0,1,693.88,2.05,52,42.950341,-78.826808,202.9,162,3
332,0,1,696.23,2.05,52,42.950324,-78.826823,202.9,164,3
333,0,1,698.69,2.05,53,42.950307,-78.826839,202.9,164,3
334,0,1,700.63,2.05,53,42.950292,-78.826855,202.9,162,2
335,0,1,702.93,2.05,53,42.950277,-78.826871,202.9,161,3
336,0,1,705.28,2.05,53,42.950262,-78.826888,202.9,161,3
337,0,1,707.34,2.05,53,42.950248,-78.826905,202.9,161,3
338,0,1,709.2,2.05,53,42.950234,-78.826923,202.9,160,2
339,0,1,711.06,2.05,54,42.950221,-78.82694,202.9,159,3
340,0,1,713.82,2.05,54,42.950207,-78.826957,202.9,159,3
341,0,1,715.64,2.05,54,42.950193,-78.826975,202.9,158,3
342,0,1,717.41,2.05,54,42.950179,-78.826992,202.9,158,2
343,0,1,719.91,2.05,54,42.950165,-78.827008,202.9,157,3
344,0,1,721.82,2.05,54,42.950151,-78.827025,202.9,157,3
345,0,1,723.93,2.05,55,42.950136,-78.82704,202.9,156,2
346,0,1,725.71,2.05,55,42.950121,-78.827056,202.8,157,3
347,0,1,727.9,2.05,55,42.950105,-78.827072,202.8,155,3
348,0,1,730.16,2.05,55,42.95009,-78.827089,202.8,155,2
349,0,1,732.36,2.05,55,42.950075,-78.827108,202.8,155,3
350,0,1,734.47,2.05,55,42.950061,-78.827131,202.8,157,2
351,0,1,734.47,2.05,55,42.950047,-78.827155,202.7,155,3
352,0,1,734.47,2.06,55,42.950034,-78.827179,202.7,155,3
353,0,1,736.79,2.06,56,42.950021,-78.827204,202.7,155,2
354,0,1,739.12,2.06,56,42.950008,-78.827228,202.6,154,3
355,0,1,741.21,2.06,56,42.949994,-78.827252,202.6,153,3
356,0,1,745.23,2.07,56,42.949981,-78.827275,202.6,153,2
357,0,1,747.37,2.07,56,42.949968,-78.827296,202.6,153,3
358,0,1,749.45,2.07,57,42.949955,-78.827318,202.5,154,3
359,0,1,756.13,2.07,57,42.949942,-78.827338,202.5,153,2
360,0,1,758.38,2.07,57,42.949928,-78.827357,202.5,154,3
361,0,1,760.66,2.08,57,42.949915,-78.827375,202.5,154,3
362,0,1,763.39,2.08,58,42.949902,-78.827392,202.5,154,2
363,0,1,765.63,2.09,58,42.949888,-78.827409,202.5,156,3
364,0,1,767.93,2.1,58,42.949875,-78.827425,202.5,156,3
365,0,1,769.88,2.1,58,42.949862,-78.827441,202.5,161,2
366,0,1,772.01,2.11,58,42.949848,-78.827457,202.5,160,3
367,0,1,774.11,2.11,59,42.949835,-78.827472,202.5,160,3
368,0,1,776.09,2.12,59,42.949821,-78.827488,202.5,160,2
369,0,1,777.85,2.12,59,42.949807,-78.827503,202.5,160,3
370,0,1,779.71,2.14,59,42.949794,-78.827519,202.5,161,3
371,0,1,781.87,2.13,59,42.94978,-78.827534,202.5,161,2
372,0,1,783.66,2.13,59,42.949766,-78.82755,202.5,161,3
373,0,1,785.53,2.15,59,42.949752,-78.827567,202.5,160,3
374,0,1,787.24,2.13,59,42.949738,-78.827583,202.5,161,2
375,0,1,789.35,2.13,60,42.949724,-78.8276,202.5,165,3
376,0,1,791.43,2.16,60,42.94971,-78.827617,202.5,167,3
377,0,1,792.97,2.17,60,42.949696,-78.827634,202.5,167,3
378,0,1,794.83,2.13,60,42.949681,-78.82765,202.4,166,2
379,0,1,797.04,2.17,60,42.949667,-78.827667,202.4,166,3
380,0,1,799.36,2.17,60,42.949652,-78.827683,202.4,165,3
381,0,1,801.78,2.13,61,42.949637,-78.827699,202.4,165,2
382,0,1,804.18,2.17,61,42.949621,-78.827715,202.4,165,3
383,0,1,806.36,2.17,61,42.949606,-78.827731,202.4,164,3
384,0,1,808.65,2.12,61,42.94959,-78.827745,202.4,164,2
385,0,1,810.76,2.16,61,42.949573,-78.82776,202.4,167,3
386,0,1,813.31,2.16,62,42.949557,-78.827774,202.4,168,3
387,0,1,815.34,2.16,62,42.94954,-78.827787,202.4,168,3
