time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.999908,-78.784251,184.8,71,0
1,0,1,1.78,0.94,0,42.999907,-78.78428,184.8,70,0
2,0,1,4.99,1.2,0,42.999904,-78.784317,184.8,71,0
3,0,1,8.58,2.0,0,42.999901,-78.78436,184.8,73,0
4,0,1,12.41,2.77,0,42.999896,-78.784409,184.9,75,0
5,0,1,16.4,3.4,1,42.99989,-78.784461,184.9,78,0
6,0,1,20.52,3.87,1,42.999884,-78.784515,184.9,80,0
7,0,1,24.69,4.17,1,42.999878,-78.784571,185.0,81,0
8,0,1,28.88,4.18,2,42.999872,-78.784628,185.0,84,7
9,0,1,33.04,4.12,2,42.999866,-78.784683,185.0,85,3
10,0,1,37.19,3.93,2,42.999862,-78.784736,185.1,87,2
11,0,1,41.32,3.83,2,42.999858,-78.784785,185.1,88,3
12,0,1,45.45,3.76,3,42.999856,-78.784829,185.1,90,3
13,0,1,49.56,3.85,3,42.999855,-78.784867,185.2,92,1
14,0,1,53.58,3.76,3,42.999856,-78.784899,185.2,95,3
15,0,1,57.43,3.21,4,42.999858,-78.784925,185.2,99,4
16,0,1,61.04,2.69,4,42.999861,-78.784946,185.3,101,2
17,0,1,64.38,2.14,4,42.999864,-78.784964,185.3,104,3
18,0,1,67.53,1.78,4,42.999867,-78.784981,185.3,107,2
19,0,1,70.53,1.52,5,42.999868,-78.784997,185.4,109,3
20,0,1,73.39,1.42,5,42.999868,-78.785014,185.4,110,3
21,0,1,76.12,1.33,5,42.999866,-78.785033,185.4,112,3
22,0,1,78.84,1.34,5,42.999864,-78.785051,185.4,114,2
23,0,1,81.56,1.34,5,42.999861,-78.78507,185.4,115,3
24,0,1,84.28,1.34,6,42.999859,-78.785089,185.4,115,1
25,0,1,86.99,1.34,6,42.999857,-78.785106,185.4,116,2
26,0,1,89.71,1.34,6,42.999856,-78.785123,185.4,113,3
27,0,1,92.42,1.34,6,42.999857,-78.785139,185.5,113,1
28,0,1,95.13,1.34,7,42.999857,-78.785154,185.5,117,3
29,0,1,97.84,1.34,7,42.999858,-78.78517,185.5,120,1
30,0,1,100.54,1.34,7,42.999859,-78.785185,185.5,119,2
31,0,1,103.24,1.34,7,42.99986,-78.785201,185.5,117,2
32,0,1,105.94,1.34,7,42.999861,-78.785217,185.5,118,2
33,0,1,108.35,1.34,8,42.999861,-78.785234,185.6,117,2
34,0,1,110.59,1.34,8,42.999861,-78.785252,185.6,117,2
35,0,1,112.74,1.34,8,42.99986,-78.78527,185.6,118,2
36,0,1,114.85,1.34,8,42.999859,-78.785289,185.6,118,2
37,0,1,116.88,1.34,8,42.999858,-78.785307,185.6,118,2
38,0,1,118.86,1.34,8,42.999857,-78.785326,185.6,118,2
39,0,1,120.78,1.34,9,42.999857,-78.785344,185.7,118,2
40,0,1,122.66,1.34,9,42.999857,-78.785361,185.7,114,2
41,0,1,124.51,1.34,9,42.999857,-78.785379,185.7,115,2
42,0,1,126.34,1.35,9,42.999858,-78.785396,185.7,113,2
43,0,1,128.14,1.35,9,42.999859,-78.785413,185.7,113,1
44,0,1,129.81,1.37,9,42.99986,-78.785427,185.8,111,2
45,0,1,131.29,1.37,9,42.999861,-78.78544,185.8,108,3
46,0,1,132.67,1.34,9,42.999862,-78.78545,185.8,106,2
47,0,1,133.96,1.32,10,42.999863,-78.78546,185.8,106,1
48,0,1,135.16,1.3,10,42.999864,-78.78547,185.8,105,2
49,0,1,136.31,1.29,10,42.999864,-78.78548,185.8,103,2
50,0,1,136.74,1.28,10,42.999863,-78.785491,185.8,102,2
51,-1,,136.74,,,,,,,
