time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.953767,-78.829363,196.7,61,0
1,0,1,0.0,0.0,0,42.953764,-78.829342,196.7,64,0
2,0,1,2.67,1.55,0,42.953758,-78.82932,196.7,65,0
3,0,1,5.3,1.86,0,42.953749,-78.829297,196.8,68,0
4,0,1,7.95,2.04,0,42.953739,-78.829272,196.8,68,0
5,0,1,10.7,2.16,0,42.953727,-78.829247,196.8,68,0
6,0,1,13.49,2.39,1,42.953713,-78.82922,196.8,70,9
7,0,1,16.34,2.46,1,42.953698,-78.829193,196.8,72,3
8,0,1,19.24,2.57,1,42.953682,-78.829165,196.8,72,3
9,0,1,22.21,2.71,1,42.953666,-78.829136,196.8,73,3
10,0,1,25.21,2.82,2,42.953649,-78.829107,196.8,76,2
11,0,1,28.21,2.84,2,42.953631,-78.829078,196.7,79,3
12,0,1,31.19,2.72,2,42.953614,-78.829048,196.7,81,3
13,0,1,34.2,2.7,2,42.953598,-78.829019,196.6,83,3
14,0,1,37.25,2.68,2,42.953581,-78.82899,196.6,85,3
15,0,1,40.34,2.8,3,42.953566,-78.828961,196.6,88,3
16,0,1,43.43,2.87,3,42.95355,-78.828931,196.5,91,3
17,0,1,46.53,2.79,3,42.953536,-78.828902,196.5,93,2
18,0,1,49.62,2.78,3,42.953522,-78.828873,196.5,95,3
19,0,1,52.65,2.76,4,42.953509,-78.828844,196.4,97,3
20,0,1,55.62,2.49,4,42.953497,-78.828815,196.4,99,3
21,0,1,58.55,2.31,4,42.953485,-78.828785,196.4,100,3
22,0,1,61.48,2.32,4,42.953472,-78.828755,196.3,103,3
23,0,1,64.41,2.39,5,42.95346,-78.828722,196.3,104,3
24,0,1,67.34,2.42,5,42.953446,-78.828689,196.3,105,2
25,0,1,70.27,2.51,5,42.953432,-78.828653,196.2,108,3
26,0,1,73.2,2.59,5,42.953418,-78.828617,196.2,111,3
27,0,1,76.13,2.66,5,42.953402,-78.82858,196.2,112,3
28,0,1,79.06,2.73,6,42.953384,-78.828542,196.1,112,3
29,0,1,81.99,2.8,6,42.953366,-78.828504,196.1,112,2
30,0,1,84.92,2.85,6,42.953346,-78.828467,196.0,112,3
31,0,1,87.85,2.9,6,42.953325,-78.828429,196.0,114,3
32,0,1,90.79,2.95,7,42.953304,-78.828393,196.1,117,3
33,0,1,93.72,2.98,7,42.953283,-78.828357,196.2,117,3
34,0,1,96.66,3.03,7,42.953263,-78.828322,196.3,119,3
35,0,1,99.59,3.08,7,42.953245,-78.828288,196.5,119,3
