time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.954505,-78.82911,196.8,61,0
1,0,1,0.0,0.0,0,42.954503,-78.829121,196.8,66,0
2,0,1,1.66,1.03,0,42.954503,-78.829134,196.8,67,0
3,0,1,2.83,1.16,0,42.954505,-78.829147,196.8,67,0
4,0,1,3.76,1.16,0,42.954508,-78.829162,196.8,71,0
5,0,1,4.42,0.94,0,42.954512,-78.829178,196.7,72,0
6,0,1,5.0,0.62,0,42.954518,-78.829194,196.7,72,0
7,0,1,5.67,0.52,0,42.954525,-78.829211,196.7,73,0
8,0,1,6.58,0.72,0,42.954532,-78.829228,196.6,74,0
9,0,1,7.67,1.02,0,42.954539,-78.829246,196.6,77,0
10,0,1,8.89,1.31,0,42.954547,-78.829263,196.5,78,0
11,0,1,10.23,1.54,0,42.954554,-78.829281,196.5,78,0
12,0,1,11.72,1.8,0,42.954561,-78.829299,196.4,79,7
13,0,1,13.32,1.99,0,42.954568,-78.829317,196.4,78,3
14,0,1,14.97,2.04,0,42.954574,-78.829334,196.3,78,2
15,0,1,16.67,2.02,1,42.954579,-78.829351,196.3,79,3
16,0,1,18.41,1.95,1,42.954585,-78.829369,196.3,79,2
17,0,1,20.06,1.94,1,42.954589,-78.829386,196.2,81,2
18,0,1,21.62,1.51,1,42.954593,-78.829403,196.2,82,3
19,0,1,23.11,1.21,1,42.954597,-78.82942,196.1,85,3
20,0,1,24.54,1.07,1,42.954601,-78.829438,196.1,87,2
21,0,1,26.0,1.06,1,42.954604,-78.829455,196.1,88,3
22,0,1,27.45,1.17,1,42.954607,-78.829473,196.0,89,2
23,0,1,28.9,1.19,1,42.95461,-78.829491,196.0,90,3
24,0,1,30.35,1.2,1,42.954613,-78.829509,196.0,96,3
25,0,1,31.8,1.24,2,42.954615,-78.829528,196.0,96,2
26,0,1,33.25,1.27,2,42.954618,-78.829547,195.9,99,3
27,0,1,34.7,1.29,2,42.954622,-78.829567,195.9,99,2
28,0,1,36.15,1.29,2,42.954626,-78.829587,195.8,101,3
29,0,1,37.6,1.32,2,42.954631,-78.829607,195.8,102,3
30,0,1,39.05,1.35,2,42.954637,-78.829628,195.8,102,2
31,0,1,40.51,1.42,2,42.954644,-78.829649,195.7,105,3
32,0,1,41.96,1.49,2,42.954652,-78.829671,195.6,105,3
33,0,1,43.41,1.56,2,42.954662,-78.829694,195.6,106,2
34,0,1,44.87,1.62,2,42.954673,-78.829717,195.5,107,3
35,0,1,46.45,1.7,2,42.954687,-78.829741,195.4,107,2
36,0,1,48.15,1.78,3,42.954702,-78.829765,195.4,109,3
37,0,1,49.95,1.87,3,42.954719,-78.82979,195.3,109,3
38,0,1,51.85,1.98,3,42.954734,-78.829816,195.2,107,3
39,0,1,53.83,2.11,3,42.954748,-78.829841,195.1,106,2
40,0,1,55.87,2.2,3,42.954759,-78.829867,195.0,107,3
41,0,1,57.91,2.26,3,42.954765,-78.829892,195.0,107,3
42,0,1,59.89,2.26,3,42.954765,-78.829917,194.9,109,2
43,0,1,61.86,2.19,4,42.954761,-78.829942,194.9,110,3
44,0,1,63.83,2.17,4,42.954752,-78.829965,194.9,112,3
45,0,1,65.83,2.16,4,42.954739,-78.829987,195.0,112,2
