time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.954157,-78.830609,196.2,90,0
1,0,1,2.62,1.26,0,42.954162,-78.830638,196.2,91,0
2,0,1,5.31,1.65,0,42.954166,-78.830667,196.2,91,0
3,0,1,8.1,1.92,0,42.95417,-78.830696,196.2,93,0
4,0,1,10.93,2.17,0,42.954173,-78.830725,196.1,93,0
5,0,1,13.74,2.32,1,42.954176,-78.830755,196.1,94,9
6,0,1,16.51,2.33,1,42.954179,-78.830784,196.0,93,3
7,0,1,19.26,2.29,1,42.954181,-78.830814,196.0,93,3
8,0,1,22.07,2.25,1,42.954182,-78.830844,195.9,96,2
9,0,1,24.92,2.46,1,42.954184,-78.830874,195.9,99,3
10,0,1,27.8,2.63,2,42.954185,-78.830904,195.8,102,3
11,0,1,30.69,2.67,2,42.954185,-78.830934,195.7,103,3
12,0,1,33.55,2.58,2,42.954186,-78.830965,195.6,103,3
13,0,1,36.39,2.48,2,42.954186,-78.830995,195.6,104,3
14,0,1,39.22,2.44,3,42.954186,-78.831025,195.5,108,2
15,0,1,42.04,2.45,3,42.954186,-78.831056,195.4,109,2
16,0,1,44.85,2.46,3,42.954186,-78.831086,195.4,110,4
17,0,1,47.64,2.4,3,42.954185,-78.831117,195.3,112,3
18,0,1,50.41,2.34,3,42.954185,-78.831147,195.2,112,2
19,0,1,53.17,2.27,4,42.954185,-78.831178,195.1,114,3
20,0,1,55.9,2.29,4,42.954184,-78.831208,195.1,114,3
21,0,1,58.63,2.22,4,42.954184,-78.831238,195.0,113,3
22,0,1,61.36,2.24,4,42.954184,-78.831269,194.9,115,2
23,0,1,64.09,2.23,5,42.954184,-78.831299,194.9,113,3
24,0,1,66.82,2.24,5,42.954184,-78.831329,194.8,115,3
25,0,1,69.55,2.24,5,42.954184,-78.83136,194.7,116,2
26,0,1,72.27,2.21,5,42.954185,-78.83139,194.6,117,2
27,0,1,75.0,2.18,5,42.954185,-78.83142,194.6,118,3
28,0,1,77.72,2.2,6,42.954186,-78.831449,194.5,119,2
29,0,1,80.44,2.22,6,42.954187,-78.831479,194.4,120,3
30,0,1,83.17,2.26,6,42.954188,-78.831509,194.3,122,3
31,0,1,85.89,2.29,6,42.954189,-78.831539,194.3,124,3
32,0,1,88.61,2.31,7,42.95419,-78.831568,194.2,125,3
33,0,1,91.33,2.33,7,42.95419,-78.831598,194.1,126,3
34,0,1,94.05,2.33,7,42.95419,-78.831628,194.1,126,2
35,0,1,96.77,2.33,7,42.95419,-78.831658,194.0,130,3
36,0,1,99.49,2.32,7,42.954189,-78.831688,193.9,131,3
37,0,1,102.21,2.33,8,42.954188,-78.831719,193.9,133,3
38,0,1,104.93,2.34,8,42.954187,-78.83175,193.9,132,2
39,0,1,107.65,2.34,8,42.954187,-78.831782,193.8,135,3
40,0,1,110.37,2.35,8,42.954188,-78.831814,193.8,138,3
41,0,1,113.09,2.36,9,42.954189,-78.831848,193.7,138,3
42,0,1,115.81,2.37,9,42.954192,-78.831882,193.7,138,2
43,0,1,118.53,2.38,9,42.954196,-78.831915,193.7,139,3
44,0,1,121.25,2.39,9,42.954201,-78.831946,193.6,139,3
45,0,1,123.97,2.41,9,42.954207,-78.831976,193.6,143,3
46,0,1,126.69,2.42,10,42.954212,-78.832006,193.5,143,2
47,0,1,129.41,2.42,10,42.954215,-78.832037,193.5,145,3
48,0,1,132.13,2.43,10,42.954215,-78.832069,193.4,147,3
49,0,1,134.85,2.44,10,42.954215,-78.832103,193.4,147,3
50,0,1,135.34,2.45,10,42.954216,-78.832135,193.3,147,2
51,0,1,137.93,2.46,11,42.95422,-78.832165,193.3,149,3
52,0,1,140.5,2.46,11,42.954226,-78.832193,193.3,149,3
53,0,1,142.84,2.47,11,42.954233,-78.832221,193.2,149,3
54,0,1,145.21,2.47,11,42.95424,-78.832251,193.1,149,2
55,0,1,145.21,2.46,11,42.954245,-78.832282,193.1,149,3
56,0,1,145.21,2.47,11,42.954249,-78.832316,193.0,149,3
57,0,1,148.11,2.48,11,42.954252,-78.83235,193.0,152,3
58,0,1,150.76,2.48,12,42.954254,-78.832385,192.9,156,3
59,0,1,153.51,2.48,12,42.954256,-78.832421,192.9,159,2
60,0,1,153.51,2.48,12,42.954257,-78.832457,192.8,159,3
61,0,1,153.51,2.49,12,42.954257,-78.832493,192.8,160,3
62,0,1,156.36,2.49,12,42.954257,-78.832528,192.8,160,3
63,0,1,161.61,2.49,13,42.954256,-78.832563,192.8,160,2
64,0,1,164.44,2.5,13,42.954255,-78.832598,192.8,160,3
65,0,1,167.22,2.5,13,42.954253,-78.832633,192.8,160,3
66,0,1,171.35,2.51,13,42.954251,-78.832667,192.8,160,3
67,0,1,174.29,2.51,13,42.954248,-78.832701,192.8,159,3
68,0,1,177.08,2.52,14,42.954245,-78.832734,192.8,158,2
69,0,1,180.26,2.52,14,42.954241,-78.832767,192.8,155,3
70,0,1,182.86,2.52,14,42.954237,-78.8328,192.8,157,3
71,0,1,185.32,2.52,14,42.954233,-78.832832,192.8,155,3
72,0,1,188.82,2.53,15,42.954229,-78.832864,192.8,155,2
73,0,1,191.57,2.53,15,42.954225,-78.832895,192.8,155,3
74,0,1,194.25,2.53,15,42.954221,-78.832926,192.8,155,3
75,0,1,196.79,2.53,15,42.954218,-78.832957,192.8,153,3
76,0,1,199.17,2.53,15,42.954215,-78.832988,192.9,154,2
77,0,1,201.18,2.53,16,42.954212,-78.833018,192.9,154,3
78,0,1,204.58,2.53,16,42.95421,-78.833048,192.9,152,3
79,0,1,206.67,2.52,16,42.954208,-78.833078,192.9,151,2
80,0,1,208.9,2.52,16,42.954207,-78.833108,192.9,151,3
81,0,1,211.01,2.52,16,42.954207,-78.833138,192.9,152,2
82,0,1,213.15,2.52,17,42.954208,-78.833168,192.9,152,3
83,0,1,213.15,2.51,17,42.954208,-78.833198,192.9,156,3
84,0,1,213.15,2.51,17,42.954209,-78.833229,192.9,159,3
85,0,1,215.57,2.51,17,42.954209,-78.833259,192.9,157,2
86,0,1,218.08,2.51,17,42.954209,-78.83329,192.9,157,3
87,0,1,220.92,2.51,17,42.954209,-78.833322,192.8,156,3
88,0,1,223.9,2.51,17,42.954209,-78.833354,192.8,158,3
89,0,1,226.57,2.51,18,42.954208,-78.833386,192.8,158,2
90,0,1,229.28,2.51,18,42.954208,-78.833419,192.8,161,3
91,0,1,231.85,2.51,18,42.954208,-78.833453,192.7,162,3
92,0,1,236.9,2.51,18,42.954209,-78.833487,192.7,161,3
93,0,1,239.2,2.51,19,42.95421,-78.833521,192.6,160,2
94,0,1,241.79,2.51,19,42.954213,-78.833556,192.6,162,3
95,0,1,247.39,2.51,19,42.954216,-78.833591,192.5,162,3
96,0,1,250.26,2.51,20,42.954219,-78.833627,192.5,161,3
97,0,1,253.34,2.51,20,42.954223,-78.833662,192.5,160,3
98,0,1,255.53,2.51,20,42.954227,-78.833698,192.4,159,2
99,0,1,258.57,2.51,20,42.954231,-78.833734,192.4,160,3
100,0,1,261.59,2.51,20,42.954235,-78.833769,192.3,161,3
101,0,1,264.53,2.51,21,42.954239,-78.833804,192.3,162,3
102,0,1,267.43,2.51,21,42.954243,-78.833839,192.2,163,2
103,0,1,270.35,2.52,21,42.954246,-78.833873,192.2,163,3
104,0,1,273.75,2.52,21,42.954249,-78.833907,192.2,164,3
105,0,1,276.61,2.52,22,42.954251,-78.833941,192.1,164,3
106,0,1,279.26,2.52,22,42.954252,-78.833973,192.1,165,3
