time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.953707,-78.829425,196.4,103,0
1,0,1,0.0,0.0,0,42.953705,-78.829404,196.4,102,0
2,0,1,1.96,1.24,0,42.953701,-78.829382,196.5,104,0
3,0,1,4.45,1.43,0,42.953697,-78.829359,196.5,104,0
4,0,1,6.91,1.7,0,42.953692,-78.829336,196.5,105,0
5,0,1,9.32,1.91,0,42.953685,-78.829312,196.6,106,0
6,0,1,11.76,1.99,0,42.953679,-78.829287,196.6,105,9
7,0,1,14.26,2.13,1,42.953671,-78.829261,196.6,105,3
8,0,1,16.8,2.31,1,42.953663,-78.829234,196.7,107,3
9,0,1,19.37,2.36,1,42.953654,-78.829206,196.7,108,2
10,0,1,21.95,2.36,1,42.953645,-78.829177,196.7,110,3
11,0,1,24.54,2.37,2,42.953635,-78.829147,196.7,111,3
12,0,1,27.18,2.39,2,42.953625,-78.829116,196.7,114,3
13,0,1,29.88,2.5,2,42.953615,-78.829085,196.7,114,3
14,0,1,32.64,2.63,2,42.953604,-78.829052,196.6,114,2
15,0,1,35.46,2.74,2,42.953593,-78.829018,196.6,113,3
16,0,1,38.33,2.81,3,42.953582,-78.828983,196.6,113,3
17,0,1,41.26,2.92,3,42.953571,-78.828948,196.6,112,3
18,0,1,44.24,2.98,3,42.953559,-78.828911,196.5,111,3
19,0,1,47.27,3.05,3,42.953548,-78.828875,196.5,111,3
20,0,1,50.34,3.14,4,42.953537,-78.828839,196.5,112,2
21,0,1,53.43,3.13,4,42.953525,-78.828803,196.5,113,3
22,0,1,56.55,3.08,4,42.953514,-78.828768,196.4,112,3
23,0,1,59.67,3.05,4,42.953502,-78.828734,196.4,113,3
24,0,1,62.79,3.05,5,42.953491,-78.8287,196.4,112,3
25,0,1,65.91,3.08,5,42.953479,-78.828667,196.3,113,3
26,0,1,69.03,3.09,5,42.953467,-78.828635,196.3,115,3
27,0,1,72.15,3.1,5,42.953454,-78.828602,196.3,113,3
28,0,1,75.27,3.1,6,42.95344,-78.82857,196.3,113,3
29,0,1,78.39,3.1,6,42.953425,-78.828538,196.2,114,2
30,0,1,81.51,3.12,6,42.953409,-78.828505,196.2,117,3
31,0,1,84.63,3.13,6,42.953392,-78.828473,196.1,117,3
32,0,1,87.75,3.15,6,42.953374,-78.828439,196.1,118,3
33,0,1,90.87,3.16,7,42.953355,-78.828406,196.1,120,3
34,0,1,93.99,3.17,7,42.953336,-78.828373,196.0,121,3
35,0,1,97.11,3.17,7,42.953316,-78.828339,196.1,123,3
36,0,1,100.23,3.17,7,42.953297,-78.828306,196.2,122,3
37,0,1,103.35,3.18,8,42.953278,-78.828272,196.4,123,2
38,0,1,106.47,3.19,8,42.953258,-78.828238,196.6,124,3
39,0,1,109.59,3.2,8,42.953239,-78.828204,196.8,125,3
40,0,1,112.72,3.21,8,42.953221,-78.82817,196.9,126,3
41,0,1,115.84,3.22,9,42.953202,-78.828136,197.1,126,3
42,0,1,118.97,3.23,9,42.953184,-78.828102,197.3,128,3
43,0,1,122.09,3.24,9,42.953167,-78.828068,197.4,127,3
44,0,1,125.22,3.25,9,42.953149,-78.828034,197.6,125,3
45,0,1,128.35,3.26,10,42.953133,-78.827999,197.7,127,3
46,0,1,131.48,3.27,10,42.953116,-78.827965,197.9,129,2
47,0,1,134.61,3.28,10,42.9531,-78.827931,198.0,129,3
48,0,1,137.74,3.29,10,42.953085,-78.827896,198.2,129,3
49,0,1,140.88,3.29,11,42.95307,-78.827861,198.3,130,3
50,0,1,144.01,3.29,11,42.953055,-78.827827,198.4,131,3
51,0,1,157.84,3.29,11,42.95304,-78.827792,198.5,133,3
52,0,1,161.17,3.29,12,42.953026,-78.827757,198.7,134,3
53,0,1,164.63,3.29,12,42.953012,-78.827723,198.8,133,3
54,0,1,167.98,3.29,12,42.952999,-78.827688,198.9,133,3
55,0,1,171.6,3.28,12,42.952985,-78.827654,199.0,133,3
56,0,1,171.6,3.28,12,42.952972,-78.827619,199.1,134,3
57,0,1,171.6,3.28,12,42.952959,-78.827585,199.2,135,2
58,0,1,174.95,3.28,13,42.952947,-78.82755,199.3,131,4
59,0,1,178.19,3.27,13,42.952934,-78.827516,199.4,129,3
60,0,1,181.5,3.27,13,42.952921,-78.827482,199.5,129,2
61,0,1,181.5,3.27,13,42.952908,-78.827448,199.6,129,3
62,0,1,181.5,3.27,13,42.952893,-78.827415,199.7,131,3
63,0,1,184.88,3.27,14,42.952877,-78.827381,199.8,133,3
64,0,1,191.26,3.27,14,42.95286,-78.827348,200.0,135,3
65,0,1,194.64,3.26,14,42.95284,-78.827316,200.1,135,3
66,0,1,198.04,3.26,15,42.952821,-78.827283,200.2,135,3
67,0,1,202.21,3.26,15,42.952802,-78.82725,200.3,136,3
68,0,1,205.73,3.26,15,42.952785,-78.827215,200.5,138,2
69,0,1,209.21,3.27,15,42.95277,-78.82718,200.6,141,3
70,0,1,212.57,3.27,16,42.952758,-78.827143,200.7,141,3
71,0,1,216.14,3.27,16,42.952747,-78.827104,200.8,141,3
72,0,1,219.78,3.27,16,42.952734,-78.827065,201.0,141,3
73,0,1,222.84,3.27,16,42.952721,-78.827026,201.1,142,3
74,0,1,226.69,3.27,17,42.952707,-78.826986,201.3,142,3
75,0,1,230.69,3.27,17,42.952693,-78.826946,201.5,143,3
76,0,1,233.03,3.28,17,42.952678,-78.826906,201.6,147,2
77,0,1,236.79,3.28,17,42.952662,-78.826867,201.8,150,4
78,0,1,240.38,3.28,18,42.952646,-78.826829,202.0,150,3
79,0,1,244.06,3.28,18,42.952629,-78.826791,202.1,149,3
