time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.953814,-78.829657,196.3,60,0
1,0,1,0.0,0.0,0,42.953818,-78.829668,196.3,61,0
2,0,1,0.85,0.87,0,42.953822,-78.829679,196.3,62,0
3,0,1,1.78,0.86,0,42.953827,-78.829691,196.3,63,0
4,0,1,3.07,0.89,0,42.953832,-78.829703,196.3,64,0
5,0,1,4.5,1.08,0,42.953837,-78.829716,196.3,65,0
6,0,1,5.96,1.18,0,42.953843,-78.82973,196.3,68,8
7,0,1,7.44,1.21,0,42.953849,-78.829744,196.3,68,3
8,0,1,8.94,1.25,0,42.953855,-78.829758,196.3,69,2
9,0,1,10.51,1.25,0,42.953862,-78.829773,196.3,70,3
10,0,1,12.12,1.42,0,42.953869,-78.829789,196.3,72,3
11,0,1,13.78,1.48,0,42.953876,-78.829805,196.3,73,2
12,0,1,15.49,1.5,0,42.953883,-78.829821,196.3,75,3
13,0,1,17.25,1.6,1,42.95389,-78.829838,196.3,76,2
14,0,1,19.02,1.62,1,42.953897,-78.829855,196.3,78,3
15,0,1,20.81,1.64,1,42.953905,-78.829872,196.3,79,3
16,0,1,22.61,1.64,1,42.953913,-78.82989,196.3,81,2
17,0,1,24.41,1.6,1,42.95392,-78.829908,196.3,81,3
18,0,1,26.2,1.56,1,42.953928,-78.829927,196.3,81,3
19,0,1,27.98,1.45,1,42.953936,-78.829945,196.3,84,2
20,0,1,29.76,1.42,1,42.953944,-78.829964,196.3,85,3
21,0,1,31.53,1.44,2,42.953951,-78.829983,196.2,88,2
22,0,1,33.34,1.46,2,42.953959,-78.830002,196.3,89,3
23,0,1,35.15,1.58,2,42.953966,-78.830022,196.3,89,3
24,0,1,36.96,1.6,2,42.953974,-78.830041,196.3,91,2
25,0,1,38.77,1.61,2,42.953981,-78.830061,196.3,92,3
26,0,1,40.58,1.63,2,42.953988,-78.830081,196.3,95,2
27,0,1,42.39,1.63,2,42.953995,-78.830101,196.3,95,2
28,0,1,44.2,1.63,2,42.954002,-78.830121,196.3,97,3
29,0,1,46.01,1.62,3,42.954009,-78.830141,196.3,99,3
30,0,1,47.82,1.6,3,42.954015,-78.830161,196.3,100,2
31,0,1,49.63,1.61,3,42.954022,-78.830182,196.3,101,3
32,0,1,51.44,1.63,3,42.954028,-78.830203,196.3,104,3
33,0,1,53.25,1.65,3,42.954035,-78.830225,196.3,106,2
34,0,1,55.06,1.67,3,42.954043,-78.830248,196.3,108,3
35,0,1,56.87,1.71,3,42.954051,-78.830273,196.3,109,2
36,0,1,58.68,1.75,4,42.954061,-78.830298,196.3,108,3
37,0,1,60.49,1.79,4,42.95407,-78.830325,196.3,109,3
38,0,1,62.3,1.84,4,42.954081,-78.830353,196.3,110,3
39,0,1,64.11,1.89,4,42.954091,-78.830382,196.3,110,3
40,0,1,65.92,1.92,4,42.954102,-78.830411,196.3,112,2
