time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
166,0,1,512.38,3.07,38,42.952715,-78.833968,191.9,169,3
167,0,1,517.1,3.07,39,42.952686,-78.833952,191.9,172,3
168,0,1,520.18,3.06,39,42.952657,-78.833935,192.0,172,3
169,0,1,523.19,3.06,39,42.952628,-78.833919,192.0,170,3
170,0,1,527.72,3.06,39,42.952599,-78.833902,192.0,168,3
171,0,1,530.94,3.06,40,42.952569,-78.833885,192.1,166,3
172,0,1,534.22,3.06,40,42.952539,-78.833868,192.1,166,3
173,0,1,537.54,3.06,40,42.95251,-78.833851,192.1,166,3
174,0,1,540.64,3.07,40,42.95248,-78.833834,192.2,166,3
175,0,1,540.64,3.07,40,42.952449,-78.833816,192.2,166,3
176,0,1,540.64,3.07,40,42.952419,-78.833799,192.2,167,3
177,0,1,543.66,3.08,41,42.952388,-78.833781,192.3,167,3
178,0,1,555.14,3.09,41,42.952358,-78.833763,192.3,168,3
179,0,1,558.41,3.08,41,42.952327,-78.833746,192.3,167,2
180,0,1,561.87,3.07,42,42.952296,-78.833728,192.3,168,3
181,0,1,567.19,3.07,42,42.952265,-78.83371,192.3,170,3
182,0,1,570.36,3.07,42,42.952234,-78.833693,192.3,171,3
183,0,1,573.47,3.06,42,42.952203,-78.833675,192.3,170,3
184,0,1,578.31,3.06,43,42.952172,-78.833658,192.4,167,3
185,0,1,581.47,3.06,43,42.95214,-78.833641,192.3,167,3
186,0,1,584.69,3.06,43,42.952109,-78.833624,192.3,168,3
187,0,1,589.68,3.06,44,42.952077,-78.833607,192.3,167,3
188,0,1,592.73,3.06,44,42.952046,-78.83359,192.3,170,3
189,0,1,595.82,3.06,44,42.952014,-78.833573,192.3,171,3
190,0,1,600.98,3.06,45,42.951982,-78.833557,192.3,172,3
191,0,1,604.35,3.06,45,42.951951,-78.833541,192.3,173,3
192,0,1,607.73,3.06,45,42.951919,-78.833525,192.2,174,3
193,0,1,611.91,3.06,45,42.951887,-78.833509,192.2,175,3
194,0,1,615.22,3.06,46,42.951856,-78.833493,192.2,178,3
195,0,1,618.24,3.06,46,42.951824,-78.833478,192.1,177,3
196,0,1,623.36,3.06,46,42.951793,-78.833462,192.1,177,3
197,0,1,627.0,3.07,46,42.951761,-78.833446,192.1,177,2
198,0,1,630.74,3.08,47,42.95173,-78.833431,192.0,177,2
199,0,1,634.45,3.11,47,42.951699,-78.833415,192.0,178,3
200,0,1,637.89,3.13,47,42.951668,-78.8334,191.9,179,3
201,0,1,641.32,3.16,48,42.951637,-78.833385,191.9,181,3
202,0,1,646.18,3.18,48,42.951607,-78.833369,191.9,182,3
203,0,1,649.56,3.2,48,42.951577,-78.833354,191.9,182,3
204,0,1,653.0,3.22,48,42.951547,-78.833338,191.9,182,2
205,0,1,656.88,3.23,49,42.951518,-78.833323,191.9,182,3
206,0,1,660.25,3.24,49,42.95149,-78.833308,191.9,182,3
207,0,1,663.68,3.24,49,42.951462,-78.833294,191.9,183,3
208,0,1,667.12,3.24,49,42.951435,-78.833279,191.9,183,3
209,0,1,670.15,3.24,50,42.95141,-78.833265,191.9,181,3
210,0,1,673.04,3.24,50,42.951383,-78.833252,191.9,183,3
211,0,1,676.58,3.24,50,42.951355,-78.833237,191.9,181,3
212,0,1,679.78,3.24,50,42.951325,-78.833222,192.0,182,3
213,0,1,683.2,3.24,51,42.951292,-78.833206,192.0,180,3
214,0,1,686.68,3.24,51,42.95126,-78.833191,192.0,180,3
215,0,1,690.13,3.24,51,42.951228,-78.833175,192.1,179,3
216,0,1,690.13,3.24,51,42.951196,-78.833159,192.1,179,3
217,0,1,690.13,3.24,51,42.951166,-78.833143,192.1,179,3
218,0,1,693.19,3.24,51,42.951135,-78.833127,192.2,176,3
219,0,1,703.91,3.24,52,42.951106,-78.833111,192.2,176,3
220,0,1,707.13,3.24,52,42.951076,-78.833095,192.3,175,3
221,0,1,710.35,3.24,52,42.951047,-78.833079,192.3,175,3
222,0,1,716.04,3.24,53,42.951017,-78.833062,192.4,175,3
223,0,1,718.79,3.24,53,42.950988,-78.833046,192.4,174,3
224,0,1,721.8,3.24,53,42.950958,-78.833028,192.5,172,3
225,0,1,726.71,3.24,54,42.950928,-78.833011,192.6,174,3
226,0,1,729.98,3.24,54,42.950897,-78.832993,192.6,175,3
227,0,1,733.29,3.24,54,42.950866,-78.832974,192.7,178,3
228,0,1,737.69,3.23,55,42.950834,-78.832955,192.8,180,3
229,0,1,741.17,3.23,55,42.950801,-78.832936,192.9,184,3
230,0,1,744.92,3.22,55,42.950767,-78.832916,192.9,182,3
231,0,1,749.04,3.22,55,42.950733,-78.832895,193.0,180,3
232,0,1,752.92,3.22,56,42.950698,-78.832875,193.0,179,3
233,0,1,757.06,3.22,56,42.950662,-78.832855,193.1,178,3
234,0,1,761.3,3.21,56,42.950626,-78.832836,193.1,181,3
235,0,1,765.41,3.21,56,42.95059,-78.832817,193.1,180,3
236,0,1,769.57,3.21,57,42.950553,-78.832799,193.1,181,3
237,0,1,774.21,3.21,57,42.950516,-78.832782,193.1,180,3
238,0,1,778.38,3.21,57,42.950479,-78.832766,193.1,180,3
239,0,1,782.52,3.21,58,42.950442,-78.832752,193.1,180,3
240,0,1,787.05,3.21,58,42.950405,-78.832739,193.1,179,3
241,0,1,791.17,3.22,58,42.950368,-78.832728,193.1,178,3
242,0,1,795.39,3.22,59,42.950332,-78.832719,193.1,178,3
243,0,1,799.59,3.22,59,42.950296,-78.832712,193.0,178,3
244,0,1,803.91,3.22,59,42.950261,-78.832706,193.0,178,3
245,0,1,808.11,3.22,60,42.950226,-78.8327,192.9,178,3
246,0,1,811.8,3.22,60,42.950193,-78.832695,192.9,178,3
247,0,1,815.61,3.22,60,42.950161,-78.83269,192.8,178,3
248,0,1,819.16,3.22,60,42.95013,-78.832685,192.8,177,3
249,0,1,823.45,3.22,61,42.950101,-78.832679,192.8,176,3
250,0,1,826.65,3.22,61,42.950074,-78.832672,192.7,175,3
251,0,1,829.67,3.22,61,42.950049,-78.832664,192.7,175,3
252,0,1,833.42,3.22,61,42.950024,-78.832655,192.7,173,3
253,0,1,836.28,3.22,62,42.95,-78.832646,192.6,175,3
254,0,1,839.15,3.25,62,42.949978,-78.832636,192.7,175,2
255,0,1,842.35,3.31,62,42.949955,-78.832626,192.7,174,3
256,0,1,845.48,3.39,62,42.949934,-78.832615,192.8,174,3
257,0,1,848.55,3.49,63,42.949912,-78.832604,192.8,174,3
258,0,1,851.43,3.58,63,42.949891,-78.832593,192.9,174,3
259,0,1,854.21,3.66,63,42.949869,-78.832581,192.9,173,3
260,0,1,856.94,3.72,63,42.949847,-78.83257,193.0,173,3
261,0,1,860.64,3.76,63,42.949825,-78.832558,193.0,172,2
262,0,1,863.52,3.77,64,42.949802,-78.832547,193.1,171,3
263,0,1,866.64,3.74,64,42.949779,-78.832536,193.2,170,3
264,0,1,869.73,3.67,64,42.949755,-78.832525,193.2,167,3
265,0,1,870.31,3.56,64,42.949732,-78.832514,193.3,166,3
266,0,1,873.14,3.41,64,42.949711,-78.832504,193.3,166,2
267,0,1,876.05,3.25,65,42.949691,-78.832494,193.4,165,3
268,0,1,878.49,3.12,65,42.949674,-78.832485,193.4,164,3
269,0,1,880.54,2.99,65,42.949661,-78.832476,193.5,164,2
270,0,1,881.74,2.85,65,42.949651,-78.832469,193.5,164,2
271,0,1,882.38,2.16,65,42.949644,-78.832463,193.5,164,2
272,0,1,882.93,1.5,65,42.949641,-78.832458,193.6,163,1
273,0,1,883.42,1.49,65,42.949641,-78.832456,193.6,160,3
274,0,1,883.68,1.49,65,42.949644,-78.832456,193.6,159,3
275,0,1,884.66,1.49,65,42.949651,-78.832459,193.5,158,1
276,0,1,890.89,1.48,66,42.94966,-78.832465,193.5,158,3
277,0,1,892.6,1.47,66,42.949673,-78.832474,193.5,159,3
278,0,1,894.82,1.47,66,42.949689,-78.832485,193.4,158,2
279,0,1,894.82,1.46,66,42.949708,-78.832499,193.4,161,3
280,0,1,897.79,1.46,66,42.949731,-78.832515,193.3,162,3
281,0,1,901.6,1.46,67,42.949757,-78.832533,193.2,162,3
282,0,1,905.53,1.47,67,42.949787,-78.832552,193.1,163,3
283,0,1,910.18,1.48,67,42.949821,-78.832572,193.0,162,3
284,0,1,914.88,1.49,68,42.949858,-78.832593,192.9,162,3
285,0,1,919.97,1.5,68,42.949899,-78.832614,192.8,162,3
286,0,1,925.09,1.52,68,42.949942,-78.832635,192.7,162,3
287,0,1,930.7,1.55,69,42.949987,-78.832655,192.6,163,3
288,0,1,936.67,1.57,69,42.950035,-78.832673,192.7,161,3
289,0,1,942.7,1.6,70,42.950084,-78.83269,192.7,160,3
290,0,1,948.88,1.64,70,42.950134,-78.832704,192.8,160,4
291,0,1,954.85,1.67,71,42.950186,-78.832716,192.8,163,3
292,0,1,960.37,1.71,71,42.950238,-78.832727,192.9,163,3
293,0,1,966.05,1.71,72,42.950291,-78.832738,192.9,164,4
294,0,1,971.91,1.74,72,42.950342,-78.832749,193.0,163,2
295,0,1,977.58,1.8,72,42.950393,-78.832761,193.0,162,4
296,0,1,983.36,1.96,73,42.950443,-78.832776,193.0,163,2
297,0,1,989.0,2.28,73,42.950492,-78.832791,193.1,164,5
298,0,1,994.38,2.79,74,42.950539,-78.832809,193.1,166,3
299,0,1,999.68,3.42,74,42.950586,-78.832827,193.1,165,3
300,0,1,1005.13,5.0,75,42.950631,-78.832847,193.1,164,3
301,0,1,1010.72,5.23,75,42.950676,-78.832868,193.0,163,3
302,0,1,1016.12,5.35,75,42.950721,-78.83289,193.0,163,3
303,0,1,1021.2,5.38,76,42.950765,-78.832913,192.9,161,4
304,0,1,1026.05,5.36,76,42.950808,-78.832936,192.9,159,2
305,0,1,1031.15,5.33,77,42.950852,-78.83296,192.8,160,4
306,0,1,1036.32,5.3,77,42.950895,-78.832984,192.7,161,3
307,0,1,1041.13,5.26,77,42.950938,-78.833008,192.6,162,3
308,0,1,1046.0,5.23,78,42.950982,-78.833032,192.5,161,2
309,0,1,1050.88,5.22,78,42.951026,-78.833056,192.4,162,4
310,0,1,1055.58,5.21,78,42.95107,-78.83308,192.3,164,4
311,0,1,1061.15,5.19,79,42.951114,-78.833103,192.3,164,2
312,0,1,1066.43,5.19,79,42.951158,-78.833126,192.2,165,4
313,0,1,1066.43,5.18,79,42.951203,-78.83315,192.1,166,2
314,0,1,1066.43,5.16,79,42.951247,-78.833173,192.1,168,4
315,0,1,1071.84,5.16,80,42.951292,-78.833196,192.0,168,4
316,0,1,1075.88,5.15,80,42.951336,-78.833218,192.0,170,3
317,0,1,1081.34,5.15,80,42.95138,-78.833241,192.0,169,3
318,0,1,1086.8,5.15,81,42.951424,-78.833264,191.9,171,3
319,0,1,1092.3,5.16,81,42.951468,-78.833286,191.9,171,3
320,0,1,1093.2,5.17,81,42.951511,-78.833309,191.9,171,4
321,0,1,1098.8,5.17,82,42.951554,-78.833331,191.9,171,2
322,0,1,1104.54,5.18,82,42.951596,-78.833354,191.9,172,4
323,0,1,1113.56,5.19,83,42.951638,-78.833376,191.9,174,3
324,0,1,1118.82,5.19,83,42.95168,-78.833399,192.0,177,3
325,0,1,1123.9,5.19,83,42.951722,-78.833421,192.0,177,3
326,0,1,1130.42,5.19,84,42.951763,-78.833444,192.1,179,3
327,0,1,1135.39,5.19,84,42.951805,-78.833466,192.1,178,4
328,0,1,1140.22,5.18,85,42.951846,-78.833489,192.2,177,3
329,0,1,1144.96,5.17,85,42.951888,-78.833511,192.2,177,3
330,0,1,1149.92,5.16,85,42.951929,-78.833534,192.2,179,3
331,0,1,1155.14,5.16,86,42.951971,-78.833556,192.3,178,3
332,0,1,1159.59,5.15,86,42.952013,-78.833579,192.3,177,3
333,0,1,1164.64,5.15,86,42.952056,-78.833601,192.3,176,3
334,0,1,1169.77,5.14,87,42.952099,-78.833624,192.3,176,4
335,0,1,1174.68,5.14,87,42.952142,-78.833647,192.3,179,3
336,0,1,1180.03,5.14,88,42.952186,-78.83367,192.3,184,3
337,0,1,1185.44,5.13,88,42.952231,-78.833693,192.3,184,3
338,0,1,1189.82,5.13,88,42.952276,-78.833716,192.3,183,3
339,0,1,1195.39,5.13,89,42.952321,-78.833739,192.3,183,3
340,0,1,1201.16,5.13,89,42.952367,-78.833762,192.3,182,3
341,0,1,1205.68,5.14,89,42.952412,-78.833786,192.3,181,4
342,0,1,1211.59,5.14,90,42.952458,-78.83381,192.2,181,3
343,0,1,1217.38,5.14,90,42.952503,-78.833834,192.2,181,3
344,0,1,1222.56,5.15,91,42.952548,-78.833859,192.1,181,3
345,0,1,1227.87,5.15,91,42.952593,-78.833883,192.1,183,3
346,0,1,1233.27,5.15,92,42.952637,-78.833908,192.0,183,4
347,0,1,1238.78,5.15,92,42.952681,-78.833932,192.0,184,2
348,0,1,1244.04,5.15,92,42.952724,-78.833957,192.0,183,4
349,0,1,1249.46,5.16,93,42.952767,-78.833981,191.9,182,2
350,0,1,1253.86,5.16,93,42.952809,-78.834004,191.9,180,4
351,0,1,1259.12,5.15,94,42.95285,-78.834028,191.8,179,3
352,0,1,1264.53,5.15,94,42.952891,-78.834051,191.8,178,3
353,0,1,1269.05,5.15,94,42.952931,-78.834074,191.8,176,3
354,0,1,1274.16,5.15,95,42.952971,-78.834097,191.8,178,3
355,0,1,1279.04,5.15,95,42.953011,-78.834119,191.7,177,3
356,0,1,1284.24,5.15,95,42.95305,-78.834142,191.7,177,4
357,0,1,1289.2,5.15,96,42.953089,-78.834164,191.7,177,3
358,0,1,1294.16,5.15,96,42.953128,-78.834186,191.7,177,3
359,0,1,1298.32,5.15,96,42.953166,-78.834207,191.8,179,3
360,0,1,1303.23,5.14,97,42.953205,-78.834229,191.8,180,3
361,0,1,1308.08,5.14,97,42.953243,-78.83425,191.8,182,3
362,0,1,1312.25,5.14,97,42.953281,-78.834272,191.8,182,3
363,0,1,1317.02,5.14,98,42.953319,-78.834293,191.8,181,3
364,0,1,1321.78,5.14,98,42.953357,-78.834315,191.8,180,3
365,0,1,1326.12,5.13,98,42.953396,-78.834336,191.8,179,3
366,0,1,1331.01,5.12,99,42.953434,-78.834357,191.7,179,3
367,0,1,1335.91,5.11,99,42.953472,-78.834379,191.7,180,3
368,0,1,1339.62,5.07,99,42.95351,-78.834401,191.7,180,4
369,0,1,1344.34,5.02,100,42.953549,-78.834423,191.6,180,3
370,0,1,1349.18,4.95,100,42.953587,-78.834445,191.6,178,3
371,0,1,1353.54,4.88,100,42.953625,-78.834467,191.5,177,3
372,0,1,1358.32,4.82,101,42.953662,-78.834488,191.5,177,3
373,0,1,1363.13,4.75,101,42.953698,-78.834509,191.4,176,3
374,0,1,1367.26,4.71,101,42.953734,-78.834529,191.4,174,3
375,0,1,1371.67,4.62,102,42.953768,-78.834548,191.3,173,3
376,0,1,1375.95,4.54,102,42.953802,-78.834566,191.3,173,3
377,0,1,1379.52,4.45,102,42.953835,-78.834584,191.2,172,3
378,0,1,1383.64,4.45,103,42.953867,-78.8346,191.1,171,3
379,0,1,1387.58,4.45,103,42.953898,-78.834617,191.1,171,3
380,0,1,1391.38,4.45,103,42.95393,-78.834633,191.0,170,3
381,0,1,1395.37,4.45,103,42.953961,-78.834648,191.0,170,3
382,0,1,1399.25,4.45,104,42.953992,-78.834664,190.9,170,3
383,0,1,1403.07,4.45,104,42.954023,-78.83468,190.9,169,3
384,0,1,1406.82,4.45,104,42.954055,-78.834696,190.8,168,3
385,0,1,1406.82,4.44,104,42.954087,-78.834712,190.8,166,4
386,0,1,1406.82,4.44,104,42.95412,-78.834729,190.7,166,2
387,0,1,1410.68,4.43,104,42.954153,-78.834747,190.6,165,4
388,0,1,1421.34,4.42,105,42.954188,-78.834766,190.6,165,3
389,0,1,1425.17,4.38,105,42.954223,-78.834785,190.6,163,3
390,0,1,1429.11,4.33,106,42.95426,-78.834806,190.6,164,3
391,0,1,1433.31,4.25,106,42.954296,-78.834827,190.6,164,3
392,0,1,1437.28,4.19,106,42.954334,-78.834848,190.7,164,3
393,0,1,1437.28,4.14,106,42.954371,-78.83487,190.7,164,3
394,0,1,1437.28,4.11,106,42.954408,-78.834891,190.7,162,3
