time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.953734,-78.829529,196.3,79,0
1,0,1,0.0,0.0,0,42.953743,-78.829547,196.3,77,0
2,0,1,2.32,1.26,0,42.953752,-78.829567,196.3,77,0
3,0,1,4.96,1.5,0,42.953763,-78.829588,196.3,78,0
4,0,1,7.58,1.81,0,42.953775,-78.829612,196.3,79,0
5,0,1,10.32,2.0,0,42.953787,-78.829637,196.3,81,0
6,0,1,13.17,2.29,1,42.953801,-78.829664,196.3,84,9
7,0,1,16.1,2.53,1,42.953815,-78.829693,196.3,84,3
8,0,1,19.11,2.7,1,42.95383,-78.829722,196.3,86,3
9,0,1,22.16,2.87,1,42.953845,-78.829753,196.3,87,3
10,0,1,25.27,2.96,2,42.953861,-78.829785,196.3,88,3
11,0,1,28.41,3.02,2,42.953878,-78.829818,196.3,87,3
12,0,1,31.6,3.07,2,42.953895,-78.829852,196.3,87,3
13,0,1,34.82,3.17,2,42.953912,-78.829886,196.3,88,3
14,0,1,38.08,3.18,3,42.953929,-78.829921,196.3,91,3
15,0,1,41.4,3.23,3,42.953946,-78.829956,196.3,90,3
16,0,1,44.78,3.35,3,42.953964,-78.829992,196.3,92,3
17,0,1,48.2,3.44,3,42.953981,-78.830028,196.3,91,2
18,0,1,51.64,3.48,4,42.953999,-78.830064,196.3,92,3
19,0,1,55.11,3.41,4,42.954016,-78.8301,196.4,93,3
20,0,1,58.58,3.37,4,42.954033,-78.830136,196.4,94,3
21,0,1,62.06,3.25,4,42.954049,-78.830171,196.4,94,3
22,0,1,65.53,3.26,5,42.954065,-78.830206,196.4,96,3
23,0,1,69.0,3.16,5,42.954081,-78.83024,196.4,95,3
24,0,1,72.47,3.11,5,42.954096,-78.830274,196.4,94,3
25,0,1,75.94,3.13,5,42.95411,-78.830307,196.5,100,3
26,0,1,79.41,3.15,6,42.954123,-78.83034,196.5,101,3
27,0,1,82.88,3.16,6,42.954136,-78.830373,196.5,104,2
28,0,1,86.35,3.17,6,42.954148,-78.830406,196.5,107,3
29,0,1,89.82,3.17,6,42.954159,-78.83044,196.4,108,3
30,0,1,93.29,3.15,7,42.954169,-78.830473,196.4,107,3
31,0,1,96.76,3.14,7,42.954178,-78.830508,196.4,110,3
32,0,1,100.23,3.11,7,42.954186,-78.830543,196.3,110,3
33,0,1,103.7,3.11,7,42.954193,-78.830579,196.2,110,3
34,0,1,107.17,3.1,8,42.954198,-78.830617,196.2,112,3
35,0,1,110.64,3.11,8,42.954202,-78.830656,196.1,112,2
36,0,1,114.11,3.1,8,42.954206,-78.830696,196.1,114,3
37,0,1,117.58,3.1,8,42.954208,-78.830737,196.0,115,3
38,0,1,121.04,3.1,9,42.954209,-78.830779,196.0,115,3
39,0,1,124.51,3.1,9,42.95421,-78.830822,195.9,119,3
40,0,1,127.97,3.11,9,42.95421,-78.830865,195.8,119,3
41,0,1,131.44,3.12,9,42.95421,-78.830909,195.7,118,3
42,0,1,134.9,3.13,10,42.95421,-78.830952,195.6,117,3
43,0,1,138.37,3.15,10,42.95421,-78.830996,195.5,119,3
44,0,1,141.83,3.17,10,42.95421,-78.831039,195.4,119,2
45,0,1,145.3,3.19,11,42.954211,-78.831081,195.3,120,3
46,0,1,148.76,3.2,11,42.954212,-78.831123,195.2,121,3
47,0,1,152.23,3.2,11,42.954213,-78.831164,195.1,121,3
48,0,1,155.7,3.21,11,42.954216,-78.831205,195.0,121,3
49,0,1,159.16,3.21,12,42.954218,-78.831245,194.9,124,3
50,0,1,162.63,3.22,12,42.954221,-78.831285,194.8,124,3
51,0,1,165.4,3.22,12,42.954223,-78.831325,194.7,123,3
52,0,1,168.82,3.22,12,42.954226,-78.831364,194.6,123,3
53,0,1,172.13,3.22,13,42.954229,-78.831404,194.5,124,3
54,0,1,175.59,3.22,13,42.954231,-78.831443,194.4,124,3
55,0,1,179.11,3.22,13,42.954233,-78.831483,194.3,125,3
56,0,1,179.11,3.22,13,42.954234,-78.831523,194.3,125,2
57,0,1,179.11,3.22,13,42.954235,-78.831563,194.2,125,3
58,0,1,182.67,3.22,13,42.954236,-78.831603,194.1,126,3
59,0,1,186.25,3.22,14,42.954235,-78.831644,194.0,126,3
60,0,1,189.86,3.23,14,42.954235,-78.831685,193.9,129,3
61,0,1,189.86,3.23,14,42.954233,-78.831727,193.8,130,3
62,0,1,189.86,3.23,14,42.954232,-78.831769,193.8,130,3
63,0,1,193.27,3.23,14,42.954231,-78.831811,193.7,131,3
64,0,1,200.78,3.24,15,42.954229,-78.831853,193.7,133,3
65,0,1,204.12,3.24,15,42.954228,-78.831895,193.6,136,3
66,0,1,207.43,3.24,15,42.954226,-78.831937,193.6,135,3
67,0,1,211.39,3.24,15,42.954225,-78.831979,193.5,136,2
68,0,1,214.93,3.24,16,42.954225,-78.832021,193.5,137,3
69,0,1,218.45,3.24,16,42.954225,-78.832062,193.4,138,3
70,0,1,221.5,3.24,16,42.954225,-78.832104,193.4,138,3
71,0,1,224.84,3.24,16,42.954225,-78.832145,193.3,139,3
72,0,1,228.25,3.24,17,42.954226,-78.832187,193.3,140,3
73,0,1,231.73,3.24,17,42.954227,-78.832228,193.2,142,3
