time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.953717,-78.829078,196.9,79,0
1,0,1,0.0,0.0,0,42.953695,-78.829045,196.9,81,0
2,0,1,3.48,3.11,0,42.95368,-78.829013,196.8,82,0
3,0,1,6.57,3.11,0,42.953672,-78.828983,196.8,85,0
4,0,1,9.74,2.95,0,42.953671,-78.828953,196.8,87,0
5,0,1,12.9,2.94,1,42.953675,-78.828924,196.8,87,0
6,0,1,16.15,2.91,1,42.953685,-78.828897,196.8,91,9
7,0,1,19.44,3.06,1,42.953699,-78.82887,196.9,91,3
8,0,1,22.79,3.15,1,42.953717,-78.828845,196.9,93,3
9,0,1,26.21,3.19,2,42.953739,-78.82882,197.0,93,3
10,0,1,29.68,3.26,2,42.953763,-78.828796,197.0,94,3
11,0,1,33.2,3.35,2,42.95379,-78.828773,197.1,95,3
12,0,1,36.72,3.4,2,42.953819,-78.82875,197.2,95,3
13,0,1,40.25,3.33,3,42.953848,-78.828728,197.2,96,3
14,0,1,43.78,3.34,3,42.953878,-78.828707,197.3,97,3
15,0,1,47.29,3.25,3,42.953909,-78.828686,197.4,99,3
16,0,1,50.76,3.19,3,42.953938,-78.828665,197.5,99,3
17,0,1,54.19,3.09,4,42.953967,-78.828645,197.5,99,3
18,0,1,57.59,2.97,4,42.953993,-78.828626,197.6,102,3
19,0,1,60.99,2.96,4,42.954018,-78.828606,197.6,105,3
20,0,1,64.39,3.04,4,42.954039,-78.828587,197.7,105,3
21,0,1,67.78,3.08,5,42.954061,-78.828566,197.7,107,3
22,0,1,71.18,3.08,5,42.954083,-78.828543,197.8,108,3
23,0,1,74.58,3.11,5,42.954108,-78.828519,197.9,108,3
24,0,1,77.98,3.12,5,42.954132,-78.8285,197.9,109,3
25,0,1,81.38,3.15,6,42.954154,-78.828495,198.0,110,3
26,0,1,84.78,3.15,6,42.954173,-78.828504,198.0,111,3
