time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,0.0,0,42.951145,-78.817575,210.4,,0
1,0,1,0.0,0.0,0,42.951137,-78.817603,210.4,,0
2,0,1,2.4,1.48,0,42.951127,-78.81763,210.4,,0
3,0,1,5.44,1.74,0,42.951113,-78.817657,210.5,62,0
4,0,1,8.8,2.22,0,42.951097,-78.817682,210.5,61,0
5,0,1,12.36,2.73,0,42.951078,-78.817707,210.5,61,0
6,0,1,15.98,3.14,1,42.951057,-78.817732,210.6,61,9
7,0,1,19.6,3.31,1,42.951035,-78.817756,210.6,60,3
8,0,1,23.22,3.35,1,42.951011,-78.81778,210.7,61,3
9,0,1,26.83,3.33,2,42.950985,-78.817803,210.7,61,3
10,0,1,30.44,3.3,2,42.950959,-78.817827,210.8,60,3
11,0,1,34.03,3.28,2,42.950932,-78.81785,210.8,60,3
12,0,1,37.61,3.25,2,42.950905,-78.817874,210.9,60,3
13,0,1,41.2,3.21,3,42.950877,-78.817898,210.9,61,3
14,0,1,44.79,3.26,3,42.950849,-78.817922,210.9,62,3
15,0,1,48.39,3.29,3,42.950822,-78.817947,210.9,64,3
16,0,1,51.99,3.36,3,42.950796,-78.817973,210.8,65,3
17,0,1,55.58,3.35,4,42.95077,-78.817998,210.7,66,2
18,0,1,59.2,3.32,4,42.950746,-78.818025,210.6,66,3
19,0,1,62.83,3.45,4,42.950724,-78.818053,210.5,67,3
20,0,1,66.4,3.43,4,42.950702,-78.818081,210.3,68,3
21,0,1,69.95,3.14,5,42.950681,-78.818109,210.2,67,3
22,0,1,73.46,2.97,5,42.950661,-78.818138,210.1,67,3
23,0,1,76.97,2.9,5,42.950642,-78.818166,210.0,68,3
24,0,1,80.48,2.8,5,42.950622,-78.818194,209.9,68,3
25,0,1,83.99,2.86,6,42.950602,-78.818222,209.7,69,3
26,0,1,87.5,2.89,6,42.950582,-78.818248,209.6,71,2
27,0,1,91.01,2.96,6,42.95056,-78.818272,209.5,71,3
28,0,1,94.52,3.0,6,42.950537,-78.818293,209.4,73,3
29,0,1,98.03,3.04,7,42.950512,-78.818311,209.3,74,3
30,0,1,101.53,3.07,7,42.950484,-78.818326,209.2,75,3
31,0,1,105.04,3.1,7,42.950455,-78.818338,209.1,76,3
32,0,1,108.54,3.13,8,42.950425,-78.818349,209.0,74,3
33,0,1,112.05,3.17,8,42.950393,-78.81836,209.0,76,3
34,0,1,115.55,3.21,8,42.95036,-78.818373,208.9,76,3
35,0,1,119.06,3.24,8,42.950328,-78.818388,208.9,79,3
36,0,1,122.56,3.28,9,42.950296,-78.818406,208.9,79,3
37,0,1,126.07,3.3,9,42.950264,-78.818428,208.8,80,3
38,0,1,129.57,3.33,9,42.950232,-78.818453,208.8,81,3
39,0,1,133.08,3.38,9,42.950202,-78.818482,208.8,82,3
40,0,1,136.59,3.42,10,42.950172,-78.818513,208.8,82,3
41,0,1,140.1,3.49,10,42.950143,-78.818547,208.8,83,3
42,0,1,143.72,3.56,10,42.950115,-78.818583,208.8,85,3
43,0,1,147.41,3.64,10,42.950088,-78.818619,208.9,86,3
44,0,1,151.14,3.7,11,42.950062,-78.818655,208.9,88,3
45,0,1,154.88,3.73,11,42.950037,-78.81869,208.9,92,2
46,0,1,158.6,3.75,11,42.950012,-78.81872,209.0,94,4
47,0,1,162.31,3.75,11,42.949989,-78.818746,209.0,96,2
48,0,1,165.99,3.75,12,42.949966,-78.818772,209.1,95,3
