time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
32,0,1,78.73,2.47,6,42.954374,-78.834561,191.2,108,3
33,0,1,81.22,2.46,6,42.954371,-78.834592,191.1,109,3
34,0,1,83.71,2.47,6,42.954366,-78.834623,191.1,110,3
35,0,1,86.2,2.47,7,42.95436,-78.834658,191.0,110,3
36,0,1,88.69,2.49,7,42.954355,-78.834694,190.9,111,2
37,0,1,91.18,2.5,7,42.95435,-78.834733,190.9,111,3
38,0,1,93.67,2.53,7,42.954347,-78.834774,190.8,111,3
39,0,1,96.16,2.56,7,42.954348,-78.834815,190.7,112,3
40,0,1,98.65,2.59,8,42.954352,-78.834855,190.7,112,3
41,0,1,101.14,2.62,8,42.95436,-78.834891,190.6,113,3
42,0,1,103.64,2.66,8,42.954374,-78.834924,190.6,114,2
43,0,1,106.13,2.67,8,42.954395,-78.834951,190.6,114,3
44,0,1,108.63,2.68,8,42.954419,-78.834973,190.6,113,3
45,0,1,111.12,2.7,9,42.954447,-78.83499,190.7,113,3
46,0,1,113.62,2.72,9,42.954477,-78.835005,190.7,113,3
47,0,1,116.12,2.75,9,42.954506,-78.835017,190.8,115,2
48,0,1,118.62,2.75,9,42.954534,-78.835028,190.9,115,3
49,0,1,121.13,2.75,10,42.954558,-78.835038,191.0,116,3
50,0,1,131.65,2.75,10,42.95458,-78.835048,191.0,117,3
51,0,1,134.2,2.75,10,42.9546,-78.835057,191.1,118,3
52,0,1,136.55,2.76,10,42.95462,-78.835067,191.1,117,3
53,0,1,136.55,2.76,10,42.954639,-78.835077,191.2,115,3
54,0,1,136.55,2.76,10,42.954659,-78.835087,191.2,115,3
55,0,1,138.79,2.76,11,42.954681,-78.835098,191.3,117,2
56,0,1,140.9,2.75,11,42.954704,-78.835109,191.3,119,3
57,0,1,143.73,2.75,11,42.954729,-78.835122,191.4,119,3
58,0,1,146.76,2.73,11,42.954754,-78.835134,191.5,119,3
59,0,1,148.87,2.72,11,42.95478,-78.835147,191.5,117,3
60,0,1,151.73,2.71,12,42.954805,-78.835161,191.6,117,3
61,0,1,157.41,2.71,12,42.954831,-78.835175,191.6,116,2
62,0,1,163.09,2.71,13,42.954857,-78.835189,191.7,116,3
63,0,1,166.53,2.7,13,42.954883,-78.835203,191.8,116,3
64,0,1,169.81,2.7,13,42.954908,-78.835217,191.8,116,3
65,0,1,173.03,2.69,13,42.954934,-78.835232,191.9,117,3
66,0,1,175.99,2.69,14,42.954959,-78.835247,191.9,117,3
67,0,1,179.01,2.68,14,42.954984,-78.835262,192.0,118,2
68,0,1,181.87,2.68,14,42.955009,-78.835277,192.0,117,3
69,0,1,184.94,2.68,14,42.955034,-78.835292,191.9,119,3
70,0,1,184.94,2.68,14,42.955059,-78.835307,191.9,120,3
71,0,1,184.94,2.68,14,42.955084,-78.835322,191.8,120,3
72,0,1,187.54,2.68,14,42.955108,-78.835336,191.8,119,3
73,0,1,191.27,2.68,15,42.955133,-78.835351,191.7,117,2
74,0,1,193.75,2.68,15,42.955157,-78.835366,191.7,120,3
75,0,1,196.44,2.68,15,42.955182,-78.83538,191.7,120,3
76,0,1,199.91,2.68,15,42.955206,-78.835393,191.6,120,3
77,0,1,202.82,2.68,16,42.955231,-78.835406,191.6,121,3
78,0,1,205.73,2.68,16,42.955256,-78.835417,191.5,122,3
79,0,1,208.9,2.69,16,42.955281,-78.835428,191.5,121,3
80,0,1,211.86,2.69,16,42.955307,-78.835437,191.5,121,2
81,0,1,214.88,2.69,17,42.955332,-78.835447,191.4,121,3
82,0,1,217.96,2.69,17,42.955358,-78.835456,191.4,123,3
83,0,1,220.88,2.69,17,42.955383,-78.835465,191.3,123,3
84,0,1,223.57,2.69,17,42.955408,-78.835476,191.3,122,3
85,0,1,226.75,2.69,18,42.955432,-78.835488,191.3,123,2
86,0,1,229.5,2.69,18,42.955456,-78.8355,191.2,123,3
87,0,1,232.22,2.69,18,42.955479,-78.835514,191.2,123,3
88,0,1,235.05,2.69,18,42.955502,-78.835528,191.2,123,3
89,0,1,237.84,2.69,18,42.955524,-78.835543,191.2,121,3
90,0,1,240.67,2.69,19,42.955546,-78.835558,191.1,122,3
91,0,1,243.46,2.69,19,42.955568,-78.835574,191.1,123,3
92,0,1,245.87,2.69,19,42.95559,-78.835589,191.1,120,2
93,0,1,248.12,2.69,19,42.955611,-78.835605,191.1,121,3
94,0,1,252.29,2.69,20,42.955632,-78.83562,191.0,125,3
95,0,1,254.74,2.69,20,42.955653,-78.835634,191.0,127,3
96,0,1,257.05,2.69,20,42.955673,-78.835648,191.0,127,3
97,0,1,259.92,2.69,20,42.955694,-78.83566,191.0,126,3
98,0,1,262.44,2.69,20,42.955714,-78.835673,191.0,125,2
99,0,1,265.0,2.69,21,42.955735,-78.835684,191.0,125,3
100,0,1,267.6,2.69,21,42.955756,-78.835696,190.9,124,3
101,0,1,270.02,2.69,21,42.955778,-78.835708,190.9,123,3
102,0,1,272.51,2.69,21,42.955801,-78.835721,190.9,123,3
103,0,1,275.37,2.69,21,42.955824,-78.835734,190.9,123,2
104,0,1,277.92,2.68,22,42.955848,-78.835748,190.9,122,3
105,0,1,280.6,2.68,22,42.955873,-78.835762,190.9,124,3
106,0,1,283.3,2.68,22,42.955899,-78.835777,190.9,125,3
107,0,1,286.25,2.68,22,42.955924,-78.835792,190.8,123,2
108,0,1,289.31,2.68,23,42.95595,-78.835806,190.8,123,3
109,0,1,292.44,2.68,23,42.955976,-78.835821,190.8,125,3
110,0,1,295.42,2.69,23,42.956002,-78.835835,190.8,124,3
111,0,1,298.5,2.69,23,42.956028,-78.835848,190.7,125,3
112,0,1,302.23,2.69,24,42.956053,-78.835862,190.7,128,2
113,0,1,305.27,2.69,24,42.956079,-78.835875,190.6,128,3
114,0,1,308.1,2.69,24,42.956104,-78.835888,190.5,129,3
115,0,1,310.94,2.69,24,42.956129,-78.8359,190.5,129,3
116,0,1,313.99,2.69,24,42.956154,-78.835913,190.4,130,2
117,0,1,313.99,2.69,24,42.956179,-78.835925,190.4,131,3
118,0,1,313.99,2.69,24,42.956203,-78.835937,190.3,131,3
119,0,1,316.85,2.69,25,42.956227,-78.835949,190.2,131,3
120,0,1,324.69,2.69,25,42.95625,-78.835961,190.2,131,3
121,0,1,327.63,2.69,25,42.956273,-78.835972,190.1,129,2
122,0,1,330.48,2.69,26,42.956296,-78.835983,190.1,128,3
123,0,1,333.34,2.69,26,42.956318,-78.835995,190.0,129,3
124,0,1,336.11,2.69,26,42.95634,-78.836006,190.0,128,3
125,0,1,336.11,2.69,26,42.956362,-78.836017,189.9,129,3
126,0,1,336.11,2.69,26,42.956383,-78.836028,189.9,128,2
127,0,1,338.64,2.69,26,42.956404,-78.83604,189.8,131,3
128,0,1,346.39,2.69,27,42.956426,-78.836051,189.8,131,3
129,0,1,348.69,2.69,27,42.956447,-78.836062,189.7,129,3
130,0,1,351.02,2.69,27,42.956468,-78.836074,189.7,128,3
131,0,1,354.78,2.69,28,42.956489,-78.836085,189.6,127,2
132,0,1,357.19,2.69,28,42.95651,-78.836097,189.6,126,3
133,0,1,359.8,2.69,28,42.956531,-78.836109,189.5,127,3
134,0,1,361.98,2.69,28,42.956552,-78.836122,189.4,127,3
135,0,1,364.75,2.69,28,42.956574,-78.836134,189.4,127,2
136,0,1,367.62,2.69,29,42.956595,-78.836147,189.3,126,3
137,0,1,370.2,2.69,29,42.956616,-78.836159,189.3,127,3
138,0,1,373.0,2.69,29,42.956638,-78.836172,189.2,127,3
139,0,1,375.68,2.69,29,42.95666,-78.836185,189.2,129,3
140,0,1,378.44,2.69,29,42.956681,-78.836198,189.1,126,2
141,0,1,380.74,2.69,30,42.956703,-78.836211,189.1,128,3
142,0,1,382.96,2.69,30,42.956725,-78.836225,189.1,128,3
143,0,1,385.99,2.69,30,42.956746,-78.836238,189.1,128,3
144,0,1,388.12,2.69,30,42.956768,-78.836251,189.1,128,2
145,0,1,390.6,2.69,30,42.95679,-78.836264,189.1,129,3
146,0,1,393.04,2.69,31,42.956811,-78.836278,189.1,129,3
147,0,1,395.68,2.69,31,42.956834,-78.836291,189.1,129,3
148,0,1,398.5,2.69,31,42.956856,-78.836304,189.1,130,3
149,0,1,401.06,2.69,31,42.956879,-78.836317,189.1,129,3
150,0,1,404.24,2.69,32,42.956903,-78.836331,189.1,129,2
151,0,1,407.53,2.69,32,42.956928,-78.836344,189.2,129,3
152,0,1,410.33,2.68,32,42.956954,-78.836357,189.2,131,3
153,0,1,413.6,2.68,32,42.95698,-78.83637,189.2,131,3
154,0,1,416.62,2.68,32,42.957006,-78.836383,189.2,129,3
155,0,1,419.39,2.68,33,42.957033,-78.836396,189.2,129,2
156,0,1,422.31,2.68,33,42.957059,-78.836408,189.3,132,3
157,0,1,422.31,2.68,33,42.957084,-78.83642,189.3,132,3
158,0,1,422.31,2.68,33,42.957109,-78.836431,189.3,131,3
159,0,1,425.34,2.68,33,42.957133,-78.836442,189.4,132,2
160,0,1,428.0,2.68,33,42.957157,-78.836453,189.4,134,3
161,0,1,430.38,2.68,34,42.95718,-78.836463,189.4,136,3
162,0,1,434.03,2.68,34,42.957203,-78.836473,189.5,136,3
163,0,1,437.22,2.68,34,42.957225,-78.836483,189.5,138,3
164,0,1,440.22,2.68,34,42.957247,-78.836492,189.5,137,2
165,0,1,443.05,2.68,35,42.957269,-78.836502,189.6,137,3
166,0,1,445.74,2.68,35,42.95729,-78.836511,189.6,137,3
167,0,1,447.21,2.68,35,42.957311,-78.83652,189.6,138,3
168,0,1,449.3,2.68,35,42.957331,-78.83653,189.7,137,3
169,0,1,451.33,2.68,35,42.957352,-78.836539,189.7,134,2
170,0,1,453.6,2.68,35,42.957372,-78.836549,189.7,134,3
171,0,1,455.86,2.68,36,42.957392,-78.836558,189.8,136,3
172,0,1,458.11,2.68,36,42.957412,-78.836568,189.8,137,3
173,0,1,459.7,2.68,36,42.957431,-78.836578,189.9,135,3
174,0,1,462.06,2.68,36,42.957452,-78.836589,189.9,134,2
175,0,1,464.47,2.68,36,42.957472,-78.836599,189.9,133,3
176,0,1,466.96,2.68,36,42.957493,-78.836611,190.0,133,3
177,0,1,469.48,2.67,37,42.957514,-78.836622,190.0,132,3
178,0,1,473.71,2.67,37,42.957536,-78.836634,189.9,131,3
179,0,1,475.98,2.67,37,42.957558,-78.836647,189.9,132,2
180,0,1,478.38,2.66,37,42.957581,-78.836661,189.8,134,3
181,0,1,486.35,2.66,38,42.957604,-78.836675,189.7,133,3
182,0,1,489.07,2.66,38,42.957629,-78.83669,189.7,132,3
183,0,1,491.95,2.66,38,42.957654,-78.836705,189.6,132,3
184,0,1,496.11,2.66,39,42.957679,-78.83672,189.5,132,3
185,0,1,499.26,2.66,39,42.957705,-78.836736,189.5,133,2
186,0,1,502.53,2.66,39,42.957731,-78.836752,189.4,135,3
187,0,1,506.31,2.66,39,42.957758,-78.836767,189.4,136,3
188,0,1,509.76,2.66,40,42.957784,-78.836782,189.3,137,3
189,0,1,513.19,2.67,40,42.95781,-78.836797,189.3,138,2
190,0,1,517.56,2.67,40,42.957837,-78.836812,189.2,137,3
191,0,1,520.88,2.67,40,42.957863,-78.836826,189.2,138,3
192,0,1,524.06,2.68,41,42.957888,-78.836839,189.2,139,3
193,0,1,527.23,2.67,41,42.957913,-78.836851,189.1,137,2
194,0,1,530.36,2.68,41,42.957938,-78.836862,189.1,137,3
195,0,1,530.36,2.68,41,42.957962,-78.836873,189.1,137,3
196,0,1,530.36,2.69,41,42.957986,-78.836883,189.0,136,3
197,0,1,533.19,2.69,41,42.958009,-78.836892,189.0,134,3
198,0,1,536.01,2.67,42,42.958031,-78.836901,189.0,134,2
199,0,1,538.78,2.68,42,42.958052,-78.83691,189.0,133,3
200,0,1,542.41,2.69,42,42.958073,-78.836919,188.9,130,3
201,0,1,545.1,2.7,42,42.958094,-78.836927,188.9,130,3
202,0,1,547.75,2.67,43,42.958115,-78.836936,188.9,128,2
203,0,1,553.72,2.66,43,42.958137,-78.836946,188.9,127,3
204,0,1,556.67,2.66,43,42.958159,-78.836956,188.9,126,3
205,0,1,559.65,2.67,44,42.958182,-78.836967,188.9,126,3
206,0,1,561.66,2.67,44,42.958205,-78.836979,188.9,124,2
207,0,1,564.36,2.67,44,42.958227,-78.836989,188.9,124,3
208,0,1,566.89,2.67,44,42.958245,-78.836998,188.9,124,3
209,0,1,569.54,2.67,44,42.958257,-78.837004,188.9,124,2
210,0,1,571.23,2.67,44,42.958264,-78.837007,188.9,125,3
211,0,1,572.08,2.68,44,42.958263,-78.837006,188.9,125,3
212,0,1,575.67,2.67,45,42.958255,-78.837002,188.9,125,2
213,0,1,577.76,2.68,45,42.958241,-78.836995,188.9,124,3
214,0,1,577.76,2.69,45,42.958223,-78.836986,188.9,123,3
215,0,1,580.87,2.7,45,42.958202,-78.836975,188.9,123,3
216,0,1,584.43,2.7,45,42.95818,-78.836964,188.9,124,3
217,0,1,587.36,2.7,46,42.958156,-78.836952,188.9,124,2
218,0,1,590.31,2.7,46,42.958132,-78.836941,188.9,123,3
219,0,1,593.18,2.7,46,42.958108,-78.83693,188.9,122,3
220,0,1,595.85,2.71,46,42.958085,-78.836919,188.9,123,3
221,0,1,598.55,2.71,47,42.958062,-78.836908,188.9,122,3
222,0,1,601.28,2.73,47,42.95804,-78.836898,189.0,122,3
223,0,1,604.2,2.72,47,42.958019,-78.836888,189.0,123,2
224,0,1,606.94,2.71,47,42.958,-78.836878,189.0,123,3
225,0,1,609.37,2.69,47,42.957981,-78.836869,189.0,123,3
226,0,1,611.68,2.66,48,42.957962,-78.836859,189.0,122,3
227,0,1,613.79,2.63,48,42.957943,-78.836848,189.1,121,2
228,0,1,615.98,2.6,48,42.957923,-78.836837,189.1,122,3
229,0,1,618.41,2.56,48,42.957903,-78.836825,189.1,123,3
230,0,1,620.8,2.54,48,42.957882,-78.836813,189.1,122,3
231,0,1,623.41,2.48,49,42.95786,-78.8368,189.2,124,2
232,0,1,626.14,2.48,49,42.957837,-78.836787,189.2,123,3
233,0,1,629.01,2.48,49,42.957814,-78.836773,189.3,124,3
234,0,1,632.09,2.48,49,42.95779,-78.836759,189.3,125,3
235,0,1,635.06,2.48,50,42.957766,-78.836744,189.4,127,2
236,0,1,638.0,2.49,50,42.957742,-78.83673,189.4,127,3
237,0,1,640.81,2.5,50,42.957717,-78.836715,189.5,129,3
238,0,1,643.54,2.51,50,42.957693,-78.836701,189.5,131,3
239,0,1,646.66,2.53,50,42.957668,-78.836687,189.6,131,3
240,0,1,650.05,2.58,51,42.957644,-78.836673,189.7,133,2
241,0,1,653.15,2.62,51,42.95762,-78.836659,189.7,134,3
242,0,1,656.39,2.65,51,42.957596,-78.836646,189.8,131,3
243,0,1,659.47,2.68,51,42.957572,-78.836633,189.8,131,3
244,0,1,662.36,2.71,52,42.957549,-78.83662,189.9,131,3
245,0,1,664.92,2.71,52,42.957526,-78.836608,189.9,132,2
246,0,1,667.2,2.71,52,42.957504,-78.836596,190.0,133,3
247,0,1,669.9,2.71,52,42.957482,-78.836585,190.0,135,3
248,0,1,672.52,2.71,52,42.95746,-78.836574,189.9,133,3
249,0,1,675.16,2.71,53,42.957439,-78.836564,189.9,134,3
250,0,1,675.16,2.72,53,42.957418,-78.836554,189.8,133,3
251,0,1,675.16,2.73,53,42.957398,-78.836545,189.8,134,2
252,0,1,677.54,2.74,53,42.957379,-78.836537,189.8,134,3
253,0,1,678.85,2.74,53,42.95736,-78.836529,189.7,132,3
254,0,1,681.27,2.75,53,42.957341,-78.836521,189.7,134,3
255,0,1,683.29,2.74,53,42.957323,-78.836514,189.7,134,3
256,0,1,685.07,2.73,53,42.957306,-78.836507,189.6,135,3
257,0,1,687.01,2.73,54,42.957288,-78.8365,189.6,137,2
258,0,1,687.01,2.74,54,42.95727,-78.836493,189.6,136,3
259,0,1,687.01,2.74,54,42.957252,-78.836485,189.5,135,3
260,0,1,688.75,2.73,54,42.957234,-78.836477,189.5,137,3
261,0,1,690.43,2.7,54,42.957215,-78.836468,189.5,137,3
262,0,1,692.03,2.64,54,42.957195,-78.836459,189.5,136,3
263,0,1,696.62,2.55,54,42.957175,-78.836449,189.4,136,2
264,0,1,698.72,2.44,54,42.957154,-78.836437,189.4,136,3
265,0,1,700.81,2.33,55,42.957132,-78.836424,189.4,137,3
266,0,1,706.83,2.24,55,42.957109,-78.836411,189.3,136,3
267,0,1,709.0,2.17,55,42.957086,-78.836396,189.3,133,3
268,0,1,711.25,2.12,55,42.957061,-78.83638,189.3,134,3
269,0,1,715.78,2.1,56,42.957036,-78.836364,189.3,133,2
270,0,1,718.09,2.08,56,42.957011,-78.836348,189.3,133,3
271,0,1,720.56,2.08,56,42.956985,-78.83633,189.3,131,3
272,0,1,724.76,2.08,56,42.956958,-78.836313,189.3,132,3
273,0,1,727.33,2.09,57,42.956932,-78.836296,189.2,131,3
274,0,1,729.96,2.09,57,42.956905,-78.836278,189.2,131,3
275,0,1,734.8,2.1,57,42.956879,-78.836261,189.2,131,2
276,0,1,737.41,2.1,57,42.956852,-78.836245,189.2,130,3
277,0,1,739.72,2.11,58,42.956826,-78.836228,189.2,130,3
278,0,1,742.26,2.11,58,42.9568,-78.836212,189.2,131,3
279,0,1,744.85,2.11,58,42.956774,-78.836197,189.2,130,3
280,0,1,745.49,2.12,58,42.956748,-78.836182,189.2,131,3
281,0,1,748.21,2.12,58,42.956722,-78.836167,189.3,131,2
282,0,1,751.12,2.13,59,42.956695,-78.836152,189.3,130,3
283,0,1,758.76,2.13,59,42.956669,-78.836138,189.3,130,3
284,0,1,761.77,2.13,59,42.956642,-78.836124,189.3,130,3
285,0,1,764.71,2.14,60,42.956616,-78.83611,189.4,131,3
286,0,1,770.19,2.14,60,42.956591,-78.836097,189.5,132,2
287,0,1,772.85,2.15,60,42.956566,-78.836084,189.5,130,3
288,0,1,775.4,2.16,60,42.956542,-78.836071,189.6,129,3
289,0,1,777.68,2.19,61,42.95652,-78.836059,189.6,129,3
290,0,1,779.9,2.22,61,42.956499,-78.836047,189.7,129,3
291,0,1,780.46,2.27,61,42.956479,-78.836036,189.7,129,2
292,0,1,782.85,2.27,61,42.956459,-78.836025,189.8,130,3
293,0,1,785.22,2.27,61,42.95644,-78.836015,189.8,131,3
294,0,1,787.54,2.28,61,42.956422,-78.836004,189.9,131,3
295,0,1,789.63,2.28,62,42.956403,-78.835994,189.9,133,3
296,0,1,791.96,2.28,62,42.956385,-78.835983,190.0,133,2
297,0,1,794.14,2.28,62,42.956366,-78.835973,190.0,133,3
298,0,1,796.18,2.27,62,42.956346,-78.835962,190.1,134,3
299,0,1,798.32,2.27,62,42.956326,-78.835952,190.1,132,3
300,0,1,800.45,2.27,62,42.956305,-78.835941,190.2,131,3
301,0,1,803.27,2.27,63,42.956282,-78.83593,190.2,130,3
302,0,1,805.51,2.27,63,42.956259,-78.835918,190.3,129,2
303,0,1,807.8,2.27,63,42.956236,-78.835907,190.3,128,3
304,0,1,810.08,2.27,63,42.956213,-78.835894,190.4,128,3
305,0,1,812.31,2.27,63,42.95619,-78.835882,190.5,127,3
306,0,1,815.9,2.28,64,42.956168,-78.835869,190.5,134,3
307,0,1,818.33,2.28,64,42.956147,-78.835856,190.6,136,2
308,0,1,820.58,2.28,64,42.956127,-78.835842,190.6,135,3
309,0,1,822.82,2.28,64,42.956107,-78.835829,190.7,133,3
310,0,1,824.91,2.28,64,42.956087,-78.835816,190.7,132,3
311,0,1,827.3,2.28,65,42.956066,-78.835803,190.7,129,3
312,0,1,829.59,2.28,65,42.956044,-78.83579,190.7,130,2
313,0,1,831.93,2.28,65,42.956021,-78.835779,190.7,131,3
314,0,1,834.52,2.28,65,42.955997,-78.835768,190.7,131,3
315,0,1,837.02,2.28,65,42.955972,-78.835757,190.7,132,3
316,0,1,839.38,2.28,66,42.955948,-78.835747,190.8,131,3
317,0,1,841.69,2.28,66,42.955924,-78.835735,190.8,131,2
318,0,1,844.34,2.28,66,42.955902,-78.835723,190.8,129,3
319,0,1,846.51,2.28,66,42.955882,-78.83571,190.8,129,3
320,0,1,848.65,2.28,66,42.955863,-78.835697,190.8,128,3
321,0,1,850.95,2.28,67,42.955843,-78.835682,190.8,128,3
322,0,1,853.34,2.28,67,42.95582,-78.835668,190.8,127,2
323,0,1,855.81,2.28,67,42.955795,-78.835653,190.8,126,3
324,0,1,861.04,2.28,67,42.955769,-78.835638,190.9,125,3
325,0,1,863.71,2.29,68,42.955742,-78.835623,190.9,125,3
326,0,1,866.42,2.29,68,42.955715,-78.835607,190.9,124,3
327,0,1,869.31,2.29,68,42.955688,-78.835591,190.9,124,2
328,0,1,872.22,2.29,68,42.955663,-78.835575,191.0,123,3
329,0,1,875.09,2.29,69,42.955638,-78.835557,191.0,123,3
330,0,1,878.51,2.29,69,42.955616,-78.835539,191.0,123,3
331,0,1,881.23,2.3,69,42.955597,-78.83552,191.0,123,2
332,0,1,883.89,2.3,69,42.955579,-78.835501,191.0,123,3
333,0,1,886.28,2.3,69,42.955563,-78.835482,191.0,122,3
334,0,1,888.51,2.3,70,42.955547,-78.835464,191.1,121,3
335,0,1,895.31,2.3,70,42.955531,-78.835447,191.1,122,3
336,0,1,897.43,2.3,70,42.955513,-78.835433,191.1,123,2
337,0,1,899.65,2.3,70,42.955495,-78.835421,191.1,123,3
338,0,1,906.7,2.3,71,42.955474,-78.835411,191.1,123,3
339,0,1,909.4,2.3,71,42.955453,-78.835403,191.2,122,3
340,0,1,912.1,2.3,71,42.95543,-78.835395,191.2,123,3
341,0,1,914.51,2.3,72,42.955406,-78.835388,191.3,123,2
342,0,1,917.12,2.3,72,42.955382,-78.835381,191.3,123,3
343,0,1,919.7,2.3,72,42.955358,-78.835372,191.3,124,3
344,0,1,922.75,2.3,72,42.955333,-78.835363,191.4,123,3
345,0,1,925.46,2.3,72,42.955308,-78.835353,191.4,122,3
346,0,1,928.33,2.31,73,42.955284,-78.835342,191.5,121,2
347,0,1,930.89,2.31,73,42.955261,-78.835331,191.5,123,3
348,0,1,933.53,2.31,73,42.955239,-78.83532,191.5,123,3
349,0,1,933.53,2.31,73,42.955218,-78.835308,191.6,123,3
350,0,1,933.53,2.31,73,42.955198,-78.835296,191.6,124,3
351,0,1,935.99,2.31,73,42.955178,-78.835284,191.6,123,2
352,0,1,938.12,2.31,74,42.955159,-78.835273,191.7,123,3
353,0,1,939.97,2.31,74,42.955139,-78.835262,191.7,123,3
354,0,1,941.96,2.31,74,42.955118,-78.835252,191.8,123,3
355,0,1,944.93,2.31,74,42.955096,-78.835242,191.8,123,3
356,0,1,947.29,2.31,74,42.955074,-78.835233,191.8,123,2
357,0,1,949.49,2.31,74,42.95505,-78.835225,191.9,123,3
358,0,1,951.71,2.31,75,42.955026,-78.835216,191.9,123,3
359,0,1,953.95,2.31,75,42.955001,-78.835207,192.0,124,3
360,0,1,959.42,2.31,75,42.954977,-78.835197,192.0,124,3
361,0,1,961.92,2.31,75,42.954952,-78.835186,191.9,125,2
362,0,1,964.44,2.31,76,42.954928,-78.835175,191.8,128,3
363,0,1,972.06,2.31,76,42.954904,-78.835162,191.8,125,3
364,0,1,974.68,2.31,76,42.954879,-78.835148,191.7,122,3
365,0,1,977.46,2.31,77,42.954855,-78.835134,191.7,123,3
366,0,1,981.67,2.31,77,42.954831,-78.83512,191.6,123,2
367,0,1,984.47,2.32,77,42.954807,-78.835105,191.6,123,3
368,0,1,987.17,2.32,77,42.954784,-78.83509,191.5,124,3
369,0,1,991.01,2.32,78,42.95476,-78.835075,191.4,122,3
370,0,1,993.39,2.32,78,42.954737,-78.83506,191.4,122,2
371,0,2,995.69,2.32,78,42.954714,-78.835046,191.3,124,3
372,0,2,1000.05,2.32,78,42.954691,-78.835031,191.3,124,3
373,0,2,1002.43,2.32,78,42.954669,-78.835018,191.2,126,3
374,0,2,1005.01,2.32,79,42.954647,-78.835004,191.2,126,3
375,0,2,1007.45,2.32,79,42.954625,-78.834992,191.1,126,2
376,0,2,1010.3,2.33,79,42.954603,-78.834979,191.1,127,3
377,0,2,1013.03,2.33,79,42.954582,-78.834968,191.0,129,3
378,0,2,1015.31,2.33,80,42.954561,-78.834956,191.0,128,3
379,0,2,1017.63,2.33,80,42.95454,-78.834946,190.9,127,2
380,0,2,1019.88,2.33,80,42.95452,-78.834936,190.9,129,3
381,0,2,1023.12,2.33,80,42.9545,-78.834926,190.9,129,3
382,0,2,1025.52,2.33,80,42.954481,-78.834917,190.8,129,3
383,0,2,1027.5,2.33,81,42.954462,-78.834908,190.8,130,3
384,0,2,1030.2,2.33,81,42.954443,-78.834899,190.8,126,2
385,0,2,1032.43,2.33,81,42.954425,-78.834892,190.8,127,3
386,0,2,1034.27,2.33,81,42.954407,-78.834884,190.7,125,3
387,0,2,1036.57,2.32,81,42.95439,-78.834877,190.7,124,3
388,0,2,1038.43,2.32,81,42.954372,-78.834869,190.7,125,2
389,0,2,1040.24,2.32,82,42.954354,-78.834862,190.7,125,3
390,0,2,1042.51,2.32,82,42.954336,-78.834854,190.6,126,3
391,0,2,1044.48,2.32,82,42.954318,-78.834846,190.6,130,3
392,0,2,1046.45,2.32,82,42.954299,-78.834836,190.6,127,2
393,0,2,1048.5,2.32,82,42.954279,-78.834827,190.6,127,3
394,0,2,1050.37,2.31,82,42.954259,-78.834816,190.6,126,3
395,0,2,1050.37,2.31,82,42.954237,-78.834803,190.6,129,3
396,0,2,1050.37,2.31,82,42.954215,-78.83479,190.6,129,3
